frame_idx,led_1_status,led_2_status,0_x,0_y,1_x,1_y,2_x,2_y
87,0,1,1,229,639,220,534,18
88,0,1,553,26,640,220,532,17
89,0,1,554,26,642,220,534,16
90,0,1,556,26,645,223,536,15
91,0,1,559,26,648,223,539,15
92,0,1,555,27,651,223,541,15
93,0,1,556,27,654,222,543,15
94,0,1,557,27,655,222,543,15
95,0,1,557,27,658,223,544,15
96,0,1,557,27,662,224,545,14
97,0,1,559,21,664,224,545,12
98,0,1,561,20,667,221,547,13
99,0,1,562,22,668,220,548,14
100,0,1,563,22,671,221,549,15
101,0,1,557,19,673,221,15,157
102,0,1,561,21,674,221,15,157
103,0,1,563,22,678,222,12,169
104,0,1,564,22,682,222,15,168
105,0,1,566,23,684,223,16,163
106,0,1,569,23,685,222,18,159
107,0,1,573,25,687,223,17,155
108,0,1,574,26,688,222,19,148
109,0,1,577,27,691,222,20,142
110,0,1,579,28,694,222,21,139
111,0,1,582,29,695,223,23,133
112,0,1,585,30,697,223,25,128
113,0,1,590,32,699,224,27,123
114,0,1,592,31,702,225,28,119
115,0,1,595,31,705,223,31,112
116,0,1,596,31,706,223,35,108
117,0,1,598,35,711,224,37,104
118,0,1,600,36,714,223,37,97
119,0,1,601,36,715,223,39,93
120,0,1,602,37,719,223,39,92
121,0,1,604,38,721,224,39,92
122,0,1,606,37,723,224,39,91
123,0,1,607,36,725,222,43,85
124,0,1,610,36,727,222,46,81
125,0,1,612,37,729,222,52,73
126,0,1,613,39,731,223,53,66
127,0,1,617,40,735,222,56,64
128,0,1,619,41,737,223,58,60
129,0,1,622,45,740,224,60,56
130,0,1,626,48,740,223,63,52
131,0,1,627,49,740,223,66,51
132,0,1,631,52,740,223,73,47
133,0,1,634,54,740,223,77,43
134,0,1,639,58,740,223,78,40
135,0,1,641,61,740,223,81,37
136,0,1,645,61,740,223,83,35
137,0,1,648,63,740,222,87,31
138,0,1,650,65,740,222,91,26
139,0,1,653,68,741,223,92,20
140,0,1,654,69,743,224,94,15
141,0,1,655,69,744,225,94,22
142,0,1,658,70,745,226,93,19
143,0,1,661,72,745,226,88,15
144,0,1,665,73,746,225,85,13
145,0,1,666,74,747,223,83,13
146,0,1,669,78,748,221,83,13
147,0,1,671,79,750,219,83,13
148,0,1,672,79,751,219,82,13
149,0,1,674,80,751,218,78,14
150,0,1,677,82,743,218,72,14
151,0,1,679,83,744,218,77,15
152,0,1,681,84,745,218,72,19
153,0,1,682,87,746,218,74,19
154,0,1,684,87,745,218,57,26
155,0,1,684,86,745,218,55,28
156,0,1,685,87,745,217,55,29
157,0,1,686,87,745,217,55,30
158,0,1,688,89,745,218,47,37
159,0,1,685,91,745,218,703,96
160,0,1,687,92,745,218,704,97
161,0,1,690,93,745,218,707,98
162,0,1,691,94,746,218,708,99
163,0,1,58,62,747,219,696,95
164,0,1,58,80,746,221,698,96
165,0,1,59,86,749,222,700,97
166,0,1,61,93,750,222,701,101
167,0,1,65,96,750,222,702,101
168,0,1,69,99,749,221,704,102
169,0,1,74,105,747,222,705,103
170,0,1,76,109,748,221,706,103
171,0,1,80,115,748,220,711,104
172,0,1,83,120,748,219,712,104
173,0,1,89,124,748,219,713,105
174,0,1,93,130,756,220,716,108
175,0,1,98,137,757,219,719,111
176,0,1,100,140,747,217,720,111
177,0,1,100,145,747,217,721,111
178,0,1,102,150,749,220,721,112
179,0,1,106,155,756,214,723,113
180,0,1,109,161,758,215,723,113
181,0,1,113,167,758,213,725,114
182,0,1,115,172,759,211,726,115
183,0,1,119,177,760,210,727,116
184,0,1,124,181,760,209,729,118
185,0,1,127,185,765,205,729,119
186,0,1,132,188,763,201,730,118
187,0,1,131,192,764,198,730,118
188,0,1,132,198,764,196,731,119
189,0,1,135,201,765,192,734,120
190,0,1,139,205,767,189,737,122
191,0,1,141,209,766,187,738,123
192,0,1,142,211,765,182,738,123
193,0,1,149,213,766,179,738,123
194,0,1,152,216,766,177,738,123
195,0,1,154,220,766,174,738,123
196,0,1,155,222,765,172,738,123
197,0,1,156,222,764,169,738,123
198,0,1,157,224,764,166,738,123
199,0,1,157,224,764,164,737,123
200,0,1,157,224,764,162,737,122
201,0,1,157,224,764,161,736,122
202,0,1,162,225,764,160,735,123
203,0,1,157,225,764,160,736,124
204,0,1,162,223,763,155,734,123
205,0,1,167,222,763,155,735,124
206,0,1,171,222,763,154,735,123
207,0,1,184,218,763,153,734,123
208,0,1,187,218,763,153,734,123
209,0,1,192,215,763,152,733,123
210,0,1,195,215,763,152,732,123
211,0,1,197,213,763,152,733,123
212,0,1,202,209,763,151,733,123
213,0,1,206,208,763,152,733,123
214,0,1,210,208,763,152,733,122
215,0,1,214,206,763,152,732,122
216,0,1,218,203,763,152,732,122
217,0,1,223,200,763,152,732,122
218,0,1,227,197,763,152,732,122
219,0,1,233,193,763,151,731,123
220,0,1,238,190,762,151,731,122
221,0,1,240,188,762,151,731,122
222,0,1,243,189,762,151,731,123
223,0,1,244,186,762,152,731,124
224,0,1,247,183,762,152,731,124
225,0,1,250,180,762,152,731,124
226,0,1,246,181,762,152,731,124
227,0,1,251,177,762,152,731,124
228,0,1,261,167,762,152,731,124
229,0,1,263,163,762,152,731,124
230,0,1,265,157,762,153,731,125
231,0,1,266,156,761,150,732,125
232,0,1,269,151,761,150,731,126
233,0,1,270,148,761,150,731,127
234,0,1,271,145,761,151,732,128
235,0,1,273,140,762,152,732,128
236,0,1,276,138,762,153,732,129
237,0,1,276,134,761,153,732,129
238,0,1,275,132,762,152,732,129
239,0,1,276,128,760,149,733,129
240,0,1,278,123,760,150,733,129
241,0,1,279,121,760,150,733,129
242,0,1,279,120,760,150,733,129
243,0,1,279,114,760,150,733,129
244,0,1,280,111,760,150,732,129
245,0,1,283,107,760,150,732,130
246,0,1,285,104,760,150,733,131
247,0,1,285,105,760,150,733,131
248,0,1,283,107,760,148,733,131
249,0,1,283,107,760,148,733,131
250,0,1,286,107,760,147,733,131
251,0,1,290,108,760,147,734,132
252,0,1,293,108,760,146,734,133
253,0,1,297,109,760,145,734,134
254,0,1,299,109,760,144,734,135
255,0,1,302,111,760,143,734,136
256,0,1,306,112,759,142,734,137
257,0,1,310,112,758,140,734,137
258,0,1,315,113,758,138,735,137
259,0,1,317,113,762,129,738,140
260,0,1,320,112,761,125,738,141
261,0,1,324,113,761,123,738,144
262,0,1,326,111,760,120,739,146
263,0,1,328,113,758,115,741,149
264,0,1,330,114,756,111,741,150
265,0,1,333,114,755,107,742,150
266,0,1,336,115,754,104,742,151
267,0,1,342,114,753,100,743,151
268,0,1,344,114,750,95,742,153
269,0,1,348,114,749,92,742,154
270,0,1,351,114,748,89,743,155
271,0,1,354,115,748,86,744,157
272,0,1,354,117,748,83,745,157
273,0,1,355,117,747,79,745,157
274,0,1,357,118,746,78,745,158
275,0,1,364,119,745,76,748,160
276,0,1,363,121,745,74,749,160
277,0,1,363,121,745,73,750,161
278,0,1,362,123,745,73,751,161
279,0,1,363,127,745,73,751,162
280,0,1,363,130,747,74,751,162
281,0,1,363,132,748,76,752,162
282,0,1,362,135,748,76,753,163
283,0,1,359,135,748,76,753,166
284,0,1,357,137,748,76,755,166
285,0,1,354,142,748,76,756,166
286,0,1,354,144,748,76,756,167
287,0,1,353,146,748,77,757,168
288,0,1,354,149,748,77,757,169
289,0,1,355,151,748,77,757,170
290,0,1,355,157,748,77,757,172
291,0,1,354,161,748,77,758,173
292,0,1,354,165,748,77,759,174
293,0,1,354,169,748,77,760,174
294,0,1,353,173,748,77,760,174
295,0,1,354,178,747,76,760,174
296,0,1,352,182,747,74,761,174
297,0,1,353,186,747,72,761,175
298,0,1,354,190,747,70,760,175
299,0,1,353,193,746,69,760,177
300,0,1,353,195,746,68,761,178
301,0,1,354,197,745,67,761,178
302,0,1,355,199,745,66,762,180
303,0,1,357,198,745,65,762,179
304,0,1,361,198,745,63,763,180
305,0,1,367,200,745,60,764,180
306,0,1,371,201,744,56,764,180
307,0,1,375,206,744,54,765,180
308,0,1,379,209,745,50,766,183
309,0,1,383,212,745,48,765,185
310,0,1,385,216,745,44,765,186
311,0,1,390,218,745,41,765,186
312,0,1,392,220,745,40,765,187
313,0,1,392,221,745,37,765,187
314,0,1,393,222,743,35,765,187
315,0,1,393,223,743,33,765,188
316,0,1,393,223,746,30,765,187
317,0,1,394,223,746,28,765,187
318,0,1,394,223,746,28,765,188
319,0,1,394,224,746,28,765,189
320,0,1,395,224,746,28,765,190
321,0,1,394,224,743,27,765,191
322,0,1,394,224,743,27,766,192
323,0,1,393,224,742,25,766,193
324,0,1,394,224,742,25,766,193
325,0,1,394,225,741,25,766,193
326,0,1,394,226,740,24,766,193
327,0,1,394,227,739,22,766,193
328,0,1,387,227,739,21,766,194
329,0,1,387,231,738,19,765,194
330,0,1,390,234,738,22,765,194
331,0,1,391,236,737,21,766,195
332,0,1,759,214,736,18,766,193
333,0,1,758,215,736,18,765,194
334,0,1,408,232,736,18,763,200
335,0,1,410,228,736,18,763,201
336,0,1,411,225,736,18,763,201
337,0,1,410,224,736,15,763,202
338,0,1,411,222,736,15,762,203
339,0,1,412,218,736,15,762,203
340,0,1,414,216,737,17,762,204
341,0,1,411,215,740,20,762,205
342,0,1,414,211,741,20,763,206
343,0,1,416,206,742,19,763,207
344,0,1,417,206,744,18,765,209
345,0,1,421,202,744,18,765,208
346,0,1,425,197,748,14,766,208
347,0,1,428,190,748,11,766,208
348,0,1,431,186,749,12,766,207
349,0,1,433,181,749,12,766,207
350,0,1,435,175,744,17,766,208
351,0,1,439,169,743,19,767,208
352,0,1,437,170,743,21,766,208
353,0,1,437,163,742,24,767,208
354,0,1,439,158,741,26,767,208
355,0,1,444,138,739,28,767,209
356,0,1,444,135,739,28,767,209
357,0,1,444,133,738,29,767,209
358,0,1,443,130,734,27,768,209
359,0,1,443,127,733,26,768,209
360,0,1,440,135,732,26,768,210
361,0,1,444,133,732,27,768,210
362,0,1,444,130,732,27,768,209
363,0,1,446,126,732,27,770,208
364,0,1,445,121,732,27,770,208
365,0,1,447,118,732,27,770,208
366,0,1,447,115,732,27,770,207
367,0,1,448,110,732,27,770,207
368,0,1,448,106,732,28,770,208
369,0,1,451,101,732,29,770,207
370,0,1,452,97,732,29,770,207
371,0,1,453,92,732,29,770,207
372,0,1,454,88,732,30,770,207
373,0,1,456,83,732,30,770,207
374,0,1,456,79,732,30,770,207
375,0,1,459,75,732,29,770,207
376,0,1,459,70,733,33,770,207
377,0,1,459,66,732,33,770,207
378,0,1,459,63,732,33,768,207
379,0,1,459,61,732,33,767,207
380,0,1,460,56,732,34,767,207
381,0,1,460,50,732,34,767,207
382,0,1,460,46,732,35,768,207
383,0,1,461,42,732,35,768,207
384,0,1,462,38,732,35,769,207
385,0,1,463,33,732,35,769,207
386,0,1,464,29,731,35,769,207
387,0,1,466,26,730,36,769,207
388,0,1,467,22,729,35,769,207
389,0,1,467,20,728,35,770,207
390,0,1,467,17,727,35,770,207
391,0,1,468,20,724,34,770,207
392,0,1,472,17,724,34,770,207
393,0,1,475,16,719,33,770,207
394,0,1,477,16,717,33,769,207
395,0,1,481,16,715,33,770,206
396,0,1,486,12,712,33,769,207
397,0,1,492,10,710,33,769,207
398,0,1,493,13,707,33,769,207
399,0,1,499,12,706,33,769,207
400,0,1,504,10,706,34,769,207
401,0,1,509,9,704,35,769,207
402,0,1,513,8,702,36,769,207
403,0,1,517,8,700,37,770,207
404,0,1,524,5,698,38,769,207
405,0,1,529,5,695,39,770,207
406,0,1,533,5,693,40,770,207
407,0,1,538,6,691,42,770,207
408,0,1,542,7,688,43,769,207
409,0,1,547,6,686,44,770,207
410,0,1,552,5,682,44,769,207
411,0,1,558,4,679,45,770,207
412,0,1,563,4,676,45,769,207
413,0,1,568,2,673,46,769,207
414,0,1,575,2,670,45,769,207
415,0,1,580,1,667,45,769,207
416,0,1,584,2,664,45,769,207
417,0,1,588,2,663,45,769,207
418,0,1,591,1,662,45,769,207
419,0,1,595,1,661,45,769,207
420,0,1,599,1,661,45,769,207
421,0,1,604,1,661,45,769,207
422,0,1,608,1,661,45,769,207
423,0,1,614,0,662,44,769,207
424,0,1,613,2,662,44,769,207
425,0,1,617,2,662,44,769,207
426,0,1,622,2,663,44,769,207
427,0,1,627,2,663,44,769,207
428,0,1,630,2,663,44,769,207
429,0,1,635,2,663,44,769,207
430,0,1,639,0,663,44,769,207
431,0,1,644,0,663,44,769,207
432,0,1,649,0,663,44,769,207
433,0,1,652,0,663,44,769,207
434,0,1,662,0,663,44,769,207
435,0,1,669,1,663,44,769,207
436,0,1,676,1,662,44,769,207
437,0,1,673,2,663,44,769,207
438,0,1,679,3,662,44,769,207
439,0,1,683,4,663,44,769,207
440,0,1,688,4,663,44,769,207
441,0,1,694,3,663,44,770,207
442,0,1,700,3,663,44,769,207
443,0,1,706,3,663,44,769,207
444,0,1,711,2,663,44,769,208
445,0,1,720,0,663,44,768,209
446,0,1,725,0,663,44,768,209
447,0,1,726,0,663,44,767,210
448,0,1,727,0,663,44,767,211
449,0,1,727,0,663,44,766,211
450,0,1,727,0,663,44,763,220
451,0,1,727,0,663,44,764,220
452,0,1,723,0,663,44,764,221
453,0,1,724,2,663,44,764,222
454,0,1,726,8,663,44,763,222
455,0,1,730,10,663,44,762,223
456,0,1,735,13,663,44,760,225
457,0,1,737,14,663,44,752,233
458,0,1,751,18,663,44,748,235
459,0,1,751,21,663,44,749,229
460,0,1,752,23,663,44,746,232
461,0,1,750,23,663,44,746,229
462,0,1,748,23,663,44,745,228
463,0,1,749,27,663,44,752,226
464,0,1,750,32,663,44,750,226
465,0,1,750,37,663,44,751,227
466,0,1,751,44,664,44,749,227
467,0,1,752,50,664,44,747,227
468,0,1,753,55,664,44,745,226
469,0,1,754,61,664,44,743,226
470,0,1,756,67,664,44,742,227
471,0,1,760,70,663,44,738,227
472,0,1,763,78,663,44,736,227
473,0,1,765,84,664,44,734,228
474,0,1,761,88,664,44,731,228
475,0,1,761,92,664,44,729,229
476,0,1,761,95,664,44,726,229
477,0,1,760,98,664,43,723,228
478,0,1,759,104,664,43,722,228
479,0,1,759,109,664,42,720,229
480,0,1,760,116,663,42,718,229
481,0,1,761,121,662,42,716,229
482,0,1,762,125,661,42,712,230
483,0,1,762,132,660,43,709,230
484,0,1,763,138,660,43,706,229
485,0,1,761,139,660,43,704,230
486,0,1,762,144,660,43,702,231
487,0,1,762,151,660,43,700,232
488,0,1,764,154,660,43,695,232
489,0,1,765,158,660,43,693,228
490,0,1,768,173,660,43,692,228
491,0,1,768,179,661,43,692,228
492,0,1,768,184,661,43,691,228
493,0,1,768,188,661,43,691,228
494,0,1,768,193,661,43,690,228
495,0,1,769,197,661,43,688,228
496,0,1,769,200,661,43,686,228
497,0,1,769,202,661,43,686,229
498,0,1,769,203,661,43,685,229
499,0,1,767,203,661,43,684,229
500,0,1,767,203,661,43,682,230
501,0,1,767,203,662,43,682,230
502,0,1,767,203,662,43,681,229
503,0,1,769,205,662,43,680,228
504,0,1,760,195,662,43,680,228
505,0,1,758,195,663,43,678,228
506,0,1,757,197,662,45,678,228
507,0,1,757,197,661,45,676,228
508,0,1,758,195,660,44,675,227
509,0,1,760,196,659,44,674,227
510,0,1,761,196,659,42,672,226
511,0,1,766,196,658,42,671,226
512,0,1,770,203,657,41,670,227
513,0,1,775,198,655,40,669,227
514,0,1,775,195,653,38,668,227
515,0,1,775,195,652,37,667,226
516,0,1,657,45,647,31,666,226
517,0,1,658,35,641,29,665,225
518,0,1,656,33,638,27,664,225
519,0,1,654,32,636,27,663,225
520,0,1,651,31,633,26,661,225
521,0,1,643,30,627,22,660,226
522,0,1,641,29,624,21,660,226
523,0,1,640,26,623,21,660,226
524,0,1,637,25,620,20,659,226
525,0,1,631,25,615,17,658,226
526,0,1,625,23,607,13,658,226
527,0,1,622,21,604,11,658,227
528,0,1,620,20,602,11,656,227
529,0,1,618,20,600,10,654,228
530,0,1,617,20,599,10,652,227
531,0,1,617,20,599,10,652,226
532,0,1,616,20,598,10,653,225
533,0,1,615,20,596,10,653,225
534,0,1,771,50,606,16,652,226
535,0,1,770,46,604,17,651,226
536,0,1,768,43,603,17,650,226
537,0,1,767,41,600,17,648,225
538,0,1,765,37,597,16,647,225
539,0,1,763,35,595,17,646,226
540,0,1,764,32,592,18,645,226
541,0,1,762,31,589,17,645,227
542,0,1,761,29,586,17,644,227
543,0,1,760,28,583,17,644,228
544,0,1,759,29,580,17,643,228
545,0,1,759,29,578,17,642,227
546,0,1,759,29,575,17,641,227
547,0,1,759,29,572,17,640,227
548,0,1,759,29,570,17,639,227
549,0,1,764,41,567,17,637,227
550,0,1,761,38,564,17,633,227
551,0,1,758,35,561,18,632,227
552,0,1,753,30,559,18,632,227
553,0,1,749,25,556,19,632,227
554,0,1,745,21,552,19,632,227
555,0,1,740,19,549,20,630,227
556,0,1,738,19,546,20,629,227
557,0,1,738,19,543,20,628,226
558,0,1,737,17,540,20,626,227
559,0,1,735,15,538,20,624,226
560,0,1,734,16,535,20,623,226
561,0,1,726,13,533,20,620,226
562,0,1,722,10,530,21,619,226
563,0,1,720,8,527,21,614,230
564,0,1,712,11,526,21,613,231
565,0,1,708,12,523,22,612,231
566,0,1,704,14,521,22,612,231
567,0,1,700,14,520,22,611,231
568,0,1,695,13,519,22,609,231
569,0,1,690,14,518,23,607,231
570,0,1,683,12,517,23,606,231
571,0,1,677,11,515,24,606,230
572,0,1,670,10,515,25,604,231
573,0,1,662,6,513,26,602,231
574,0,1,658,4,512,27,600,232
575,0,1,652,4,511,28,600,232
576,0,1,647,5,509,29,599,232
577,0,1,638,5,507,29,597,232
578,0,1,634,6,505,30,595,232
579,0,1,629,7,502,31,593,232
580,0,1,626,7,500,31,591,230
581,0,1,623,8,498,31,590,230
582,0,1,622,8,496,31,590,229
583,0,1,622,8,493,30,590,229
584,0,1,622,8,492,30,588,229
585,0,1,622,8,489,30,585,229
586,0,1,620,10,487,29,583,229
587,0,1,613,11,485,29,582,229
588,0,1,607,13,482,29,581,229
589,0,1,601,13,479,28,579,229
590,0,1,593,13,477,28,578,229
591,0,1,587,12,474,27,578,229
592,0,1,580,11,471,27,576,229
593,0,1,574,10,467,27,574,229
594,0,1,568,10,464,26,573,229
595,0,1,563,9,461,26,571,229
596,0,1,560,9,458,25,569,229
597,0,1,556,9,455,23,567,229
598,0,1,552,9,452,22,566,229
599,0,1,547,8,450,21,565,229
600,0,1,542,8,450,21,564,230
601,0,1,536,8,451,21,563,230
602,0,1,534,9,451,21,563,230
603,0,1,528,9,451,21,563,230
604,0,1,523,7,451,21,563,230
605,0,1,518,7,451,21,563,230
606,0,1,515,9,450,22,563,230
607,0,1,511,13,450,22,563,230
608,0,1,506,15,450,22,563,230
609,0,1,501,16,450,22,563,230
610,0,1,497,17,450,22,563,230
611,0,1,490,18,450,22,563,230
612,0,1,485,18,450,22,563,230
613,0,1,480,17,450,22,563,230
614,0,1,477,16,450,22,563,230
615,0,1,473,15,447,22,563,230
616,0,1,470,14,442,25,563,230
617,0,1,465,12,437,26,562,230
618,0,1,461,12,432,27,563,228
619,0,1,456,11,428,30,564,227
620,0,1,452,10,422,30,564,227
621,0,1,449,10,418,31,564,227
622,0,1,446,11,414,33,564,227
623,0,1,442,11,411,33,563,226
624,0,1,438,11,405,34,562,226
625,0,1,435,11,399,36,561,226
626,0,1,428,11,393,37,559,226
627,0,1,424,11,388,37,557,226
628,0,1,419,13,383,37,555,227
629,0,1,415,14,378,38,555,227
630,0,1,411,17,372,37,554,227
631,0,1,406,19,368,37,554,227
632,0,1,402,23,362,38,552,228
633,0,1,397,25,357,39,550,228
634,0,1,393,26,352,38,548,229
635,0,1,388,28,349,38,544,230
636,0,1,384,27,342,38,541,230
637,0,1,379,26,337,38,539,230
638,0,1,373,26,332,37,537,230
639,0,1,367,26,328,37,536,231
640,0,1,361,25,322,37,534,231
641,0,1,355,23,318,37,532,230
642,0,1,348,21,314,37,531,230
643,0,1,342,19,311,35,528,230
644,0,1,337,18,306,35,525,231
645,0,1,331,17,301,35,523,231
646,0,1,327,17,296,35,521,231
647,0,1,322,17,291,35,520,232
648,0,1,319,17,287,36,518,232
649,0,1,315,19,282,36,517,232
650,0,1,311,20,280,36,516,232
651,0,1,305,20,276,36,516,232
652,0,1,299,20,273,36,513,230
653,0,1,294,20,269,35,511,230
654,0,1,290,20,265,36,507,230
655,0,1,285,18,261,35,505,231
656,0,1,281,17,257,35,504,231
657,0,1,275,17,255,35,503,231
658,0,1,271,16,254,35,501,231
659,0,1,266,16,251,36,499,231
660,0,1,262,16,250,38,498,231
661,0,1,258,16,249,39,496,230
662,0,1,255,16,249,40,495,230
663,0,1,252,14,248,40,491,230
664,0,1,249,13,248,40,489,230
665,0,1,247,13,247,41,487,231
666,0,1,243,13,246,42,485,230
667,0,1,239,12,246,43,482,231
668,0,1,236,15,244,43,479,231
669,0,1,233,17,243,44,476,230
670,0,1,228,18,243,45,475,231
671,0,1,224,19,243,45,474,231
672,0,1,221,21,242,45,472,231
673,0,1,220,22,242,46,468,232
674,0,1,214,23,242,46,465,232
675,0,1,211,25,242,46,462,232
676,0,1,206,26,241,46,461,231
677,0,1,202,27,240,47,458,232
678,0,1,196,29,240,47,457,232
679,0,1,191,31,240,47,455,231
680,0,1,186,33,239,47,452,231
681,0,1,181,35,239,47,448,231
682,0,1,177,38,238,48,446,231
683,0,1,174,40,237,48,444,231
684,0,1,168,43,236,48,442,231
685,0,1,163,45,235,48,442,231
686,0,1,160,47,235,48,441,231
687,0,1,156,50,235,48,439,231
688,0,1,151,53,235,49,438,231
689,0,1,146,55,235,49,435,231
690,0,1,142,58,235,49,432,232
691,0,1,136,60,234,49,431,232
692,0,1,128,62,235,49,430,232
693,0,1,124,63,235,49,429,231
694,0,1,118,62,233,50,428,231
695,0,1,114,61,233,50,426,231
696,0,1,108,59,233,50,425,232
697,0,1,103,57,232,50,422,232
698,0,1,97,55,231,51,419,232
699,0,1,89,52,230,51,416,231
700,0,1,84,50,230,51,413,231
701,0,1,80,49,230,51,410,231
702,0,1,75,48,230,51,411,232
703,0,1,70,47,230,51,411,232
704,0,1,67,45,229,51,411,231
705,0,1,64,43,228,51,410,231
706,0,1,59,41,228,52,410,231
707,0,1,54,39,228,51,410,231
708,0,1,50,37,228,52,408,231
709,0,1,48,36,228,52,408,231
710,0,1,47,36,229,52,406,231
711,0,1,42,33,229,52,405,231
712,0,1,42,33,229,52,404,231
713,0,1,42,33,230,52,404,231
714,0,1,42,33,231,53,402,231
715,0,1,41,33,230,53,399,231
716,0,1,33,36,230,53,397,231
717,0,1,30,42,229,54,396,230
718,0,1,23,45,229,55,395,230
719,0,1,16,47,228,55,395,230
720,0,1,17,43,227,56,393,230
721,0,1,31,42,227,57,392,230
722,0,1,31,37,225,57,387,231
723,0,1,31,33,224,57,385,231
724,0,1,32,28,223,58,384,231
725,0,1,32,25,224,58,384,231
726,0,1,32,24,223,58,383,231
727,0,1,26,15,222,58,383,231
728,0,1,30,16,221,58,382,231
729,0,1,37,19,220,58,381,232
730,0,1,43,17,218,58,379,232
731,0,1,48,17,217,59,377,233
732,0,1,54,14,216,58,374,233
733,0,1,61,11,215,58,372,233
734,0,1,67,14,213,59,372,233
735,0,1,75,18,213,58,371,233
736,0,1,82,18,213,58,371,233
737,0,1,88,17,213,58,370,233
738,0,1,96,16,211,59,369,233
739,0,1,104,15,210,59,368,232
740,0,1,110,14,209,59,366,232
741,0,1,119,13,209,59,364,232
742,0,1,126,13,209,59,362,232
743,0,1,141,9,208,60,362,232
744,0,1,147,9,208,60,362,231
745,0,1,153,8,207,61,363,232
746,0,1,157,7,206,62,362,231
747,0,1,158,6,206,62,361,231
748,0,1,158,5,206,62,357,231
749,0,1,157,6,205,62,356,231
750,0,1,155,7,203,63,355,231
751,0,1,154,7,202,64,355,231
752,0,1,153,6,202,64,355,231
753,0,1,153,6,201,65,355,231
754,0,1,153,6,200,67,353,231
755,0,1,153,7,199,68,353,232
756,0,1,148,15,199,68,353,232
757,0,1,146,14,199,68,352,232
758,0,1,144,14,199,68,352,232
759,0,1,143,14,199,68,350,232
760,0,1,140,13,200,69,348,232
761,0,1,139,11,200,69,346,232
762,0,1,137,12,200,70,346,232
763,0,1,137,15,200,70,344,230
764,0,1,136,13,200,71,344,230
765,0,1,137,13,199,72,343,230
766,0,1,140,12,199,73,343,229
767,0,1,329,229,198,74,350,230
768,0,1,151,9,197,74,341,229
769,0,1,150,11,197,75,341,229
770,0,1,147,14,197,75,340,229
771,0,1,138,15,197,75,340,230
772,0,1,138,17,197,75,338,230
773,0,1,137,17,198,75,338,230
774,0,1,135,16,198,75,337,231
775,0,1,135,17,196,76,336,231
776,0,1,135,17,195,77,335,231
777,0,1,134,18,194,78,334,231
778,0,1,134,18,193,78,333,231
779,0,1,134,19,193,78,332,231
780,0,1,134,21,193,78,331,231
