frame_idx,led_1_status,led_2_status,0_x,0_y,1_x,1_y,2_x,2_y
9,0,0,119,27,37,20,34,39
10,0,0,123,28,38,20,36,38
11,0,0,129,30,38,21,36,39
12,0,0,132,31,38,23,38,41
13,0,0,136,33,39,34,29,216
14,0,0,141,34,40,36,29,216
15,0,0,145,34,41,36,29,217
16,0,0,149,35,41,35,25,218
17,0,0,153,36,41,35,25,219
18,0,0,159,37,41,35,24,219
19,0,0,163,37,41,35,22,219
20,0,0,168,37,41,35,22,218
21,0,0,171,39,41,35,22,218
22,0,0,174,40,41,35,22,218
23,0,0,178,40,41,36,22,218
24,0,0,182,42,42,35,23,218
25,0,0,185,43,44,35,23,218
26,0,0,190,43,44,34,23,218
27,0,0,194,44,44,34,23,218
28,0,0,198,44,46,36,23,218
29,0,0,202,45,47,37,21,219
30,0,0,205,46,48,40,19,218
31,0,0,209,47,49,41,18,217
32,0,0,214,48,49,41,19,217
33,0,0,217,47,49,41,18,216
34,0,0,222,49,49,41,17,215
35,0,0,224,50,48,41,16,213
36,0,0,228,51,49,41,16,212
37,0,0,232,51,48,41,16,212
38,0,0,237,50,48,41,16,212
39,0,0,240,52,48,41,16,212
40,0,0,245,53,48,41,16,212
41,0,0,258,57,48,41,239,51
42,0,0,262,57,49,40,243,51
43,0,0,268,59,51,40,249,53
44,0,0,271,59,52,40,251,53
45,0,0,275,60,52,40,257,55
46,0,0,280,61,52,40,260,55
47,0,0,282,61,52,40,262,55
48,0,0,286,61,52,40,266,55
49,0,0,289,62,51,43,269,56
50,0,0,293,63,49,46,273,57
51,0,0,296,64,48,50,275,58
52,0,0,288,61,48,54,26,165
53,0,0,291,62,48,57,27,159
54,0,0,294,63,47,63,26,164
55,0,0,298,64,46,68,27,158
56,0,0,301,65,45,74,28,154
57,0,0,305,67,44,80,29,148
58,0,0,308,67,44,86,30,144
59,0,0,309,69,44,91,31,139
60,0,0,311,73,44,97,27,136
61,0,0,313,75,44,103,29,138
62,0,0,316,74,43,109,27,137
63,0,0,319,75,43,107,26,140
64,0,0,320,77,48,106,24,137
65,0,0,322,78,49,105,20,132
66,0,0,324,79,49,105,25,133
67,0,0,326,81,50,105,21,128
68,0,0,328,84,50,105,19,124
69,0,0,330,87,47,116,19,121
70,0,0,333,90,46,116,17,115
71,0,0,336,93,47,116,14,101
72,0,0,338,96,44,116,13,96
73,0,0,341,99,46,116,11,84
74,0,0,342,104,46,117,11,80
75,0,0,344,106,47,119,12,75
76,0,0,345,108,47,120,12,70
77,0,0,346,110,48,122,13,64
78,0,0,348,113,50,124,14,58
79,0,0,350,115,52,122,14,53
80,0,0,352,117,53,127,14,49
81,0,1,356,119,55,131,14,46
82,0,1,357,122,57,136,14,45
83,0,1,359,124,59,140,14,45
84,0,1,361,126,59,144,14,42
85,0,1,363,129,60,147,15,35
86,0,1,363,130,60,147,15,32
87,0,1,363,134,60,147,15,28
88,0,1,364,136,61,146,12,23
89,0,1,365,140,62,146,12,20
90,0,1,368,141,63,146,12,17
91,0,1,372,144,63,145,12,16
92,0,1,373,147,64,145,18,14
93,0,1,375,151,65,145,20,16
94,0,1,377,154,65,143,20,15
95,0,1,378,156,65,143,22,18
96,0,1,381,159,66,144,22,18
97,0,1,382,162,66,144,22,18
98,0,1,383,165,65,146,22,18
99,0,1,384,167,64,148,22,18
100,0,1,386,170,64,150,22,18
101,0,1,388,172,64,152,27,17
102,0,1,390,174,65,155,29,16
103,0,1,391,177,67,159,31,15
104,0,1,392,179,66,163,38,10
105,0,1,394,180,64,168,42,8
106,0,1,395,181,62,173,51,5
107,0,1,398,184,59,179,56,6
108,0,1,401,186,56,185,59,7
109,0,1,403,189,54,188,64,7
110,0,1,406,190,54,190,73,9
111,0,1,409,193,52,191,86,13
112,0,1,414,193,52,190,92,15
113,0,1,415,195,56,186,98,16
114,0,1,416,196,59,183,105,17
115,0,1,419,200,63,183,111,18
116,0,1,421,200,67,184,111,17
117,0,1,423,200,72,185,119,17
118,0,1,426,200,77,185,128,17
119,0,1,429,200,85,184,137,15
120,0,1,430,200,91,180,145,13
121,0,1,432,204,95,178,152,11
122,0,1,435,203,102,174,160,9
123,0,1,437,203,102,176,167,7
124,0,1,441,204,105,173,173,5
125,0,1,445,204,112,168,174,2
126,0,1,448,206,113,165,180,2
127,0,1,452,207,118,160,183,3
128,0,1,454,208,121,155,186,4
129,0,1,456,209,125,154,190,4
130,0,1,460,210,128,149,194,5
131,0,1,463,210,134,138,199,5
132,0,1,465,210,139,133,205,4
133,0,1,468,211,143,128,212,4
134,0,1,472,211,146,121,217,3
135,0,1,475,211,151,115,221,4
136,0,1,481,209,153,107,223,4
137,0,1,484,209,156,102,223,4
138,0,1,488,208,158,96,223,4
139,0,1,493,206,159,92,216,7
140,0,1,496,204,162,87,220,9
141,0,1,502,204,163,84,225,13
142,0,1,502,205,164,81,230,17
143,0,1,507,205,166,78,234,19
144,0,1,511,204,168,75,249,25
145,0,1,514,204,173,71,254,28
146,0,1,519,204,175,67,259,30
147,0,1,522,203,178,62,267,30
148,0,1,526,204,180,59,272,34
149,0,1,529,204,183,55,276,38
150,0,1,533,204,185,51,284,37
151,0,1,536,205,188,48,291,39
152,0,1,540,206,191,45,298,40
153,0,1,543,206,194,41,304,41
154,0,1,547,206,198,40,311,42
155,0,1,551,205,203,38,319,43
156,0,1,551,205,208,37,325,44
157,0,1,552,205,212,35,333,44
158,0,1,553,205,216,31,339,44
159,0,1,553,205,221,29,345,43
160,0,1,554,206,227,26,350,42
161,0,1,557,206,230,23,354,42
162,0,1,559,206,232,22,360,41
163,0,1,562,206,234,19,365,39
164,0,1,564,206,236,18,371,37
165,0,1,566,206,237,18,377,35
166,0,1,568,206,237,18,383,32
167,0,1,570,206,236,18,389,29
168,0,1,572,206,235,20,395,26
169,0,1,573,205,232,18,402,23
170,0,1,575,205,229,29,409,21
171,0,1,576,204,228,27,415,18
172,0,1,578,204,226,25,421,16
173,0,1,580,203,225,22,427,15
174,0,1,581,202,225,22,433,12
175,0,1,582,202,225,22,438,11
176,0,1,584,201,225,22,442,10
177,0,1,586,200,225,22,446,10
178,0,1,588,200,226,12,450,10
179,0,1,590,201,226,12,451,10
180,0,1,591,201,226,12,451,10
181,0,1,592,200,226,12,451,10
182,0,1,595,199,222,11,451,7
183,0,1,596,199,223,10,451,9
184,0,1,597,198,219,12,451,12
185,0,1,600,197,219,11,453,15
186,0,1,602,197,219,12,457,20
187,0,1,603,196,225,20,461,24
188,0,1,605,196,222,19,464,27
189,0,1,602,194,615,200,468,30
190,0,1,602,193,616,199,471,33
191,0,1,605,193,618,199,474,36
192,0,1,612,195,193,31,477,39
193,0,1,614,193,190,34,482,43
194,0,1,613,192,195,35,487,48
195,0,1,612,192,193,42,493,53
196,0,1,615,192,189,49,501,58
197,0,1,618,194,186,56,507,62
198,0,1,620,195,183,62,513,66
199,0,1,622,196,180,68,518,70
200,0,1,625,197,177,74,524,74
201,0,1,628,197,173,79,531,79
202,0,1,631,196,169,86,537,83
203,0,1,634,197,166,94,540,85
204,0,1,636,198,163,102,544,87
205,0,1,638,199,161,109,547,89
206,0,1,640,200,158,115,548,90
207,0,1,645,201,154,121,548,92
208,0,1,646,201,152,127,547,93
