"phase","TC_Grp_3_f_18","TC_Grp_3_f_19","TC_Grp_3_f_20"
1,0.803393461292829,0.379678604143665,0.667293845247849
2,0.229618530974853,0.0588106466628083,0.145062974073881
3,0.203510423386416,0.0206641334845673,0.465951049246374
4,0.103293799720888,0.000878598494575298,0.0697888893640649
5,0.0388747840631943,0.00947177509741628,0.103912126485475
6,0.0203625638045088,0.0291092590166584,0.505747845079177
7,0.00475825980726823,0.0127738201565925,0.385515943597303
8,0.0252538756506796,0.00421158389250499,0.272330786350097
9,0.0190354645052943,0.00710552911024395,0.039914262212864
10,0.10978095606429,0.0512412407418742,0.273766140535481
11,0.0369048410259733,0.016430362632072,0.0651662731241659
12,0.0181366115007229,0.0468993693832871,0.178710059738172
13,0.317514373966849,0.32692839797791,0.223706666034716
14,0.282456975602214,0.360995412066533,0.658174604235667
15,0.501424964144705,0.478159581923954,1.2769484739508
16,1.15903223790716,0.674833188751736,1.69124634633606
17,0.937564786750177,1.19993725618113,1.62297490460508
18,1.08784470640388,1.23742161501257,1.60519730236778
19,1.22712645065633,1.38447200691201,1.17628609268689
20,0.599983374663652,0.646973385368828,0.554224206343542
21,0.0668990881134859,0.0227409467877975,0.0235157398224154
22,0.0042901992413198,0.00471890208568896,0.00389022094640109
23,0.00728628776602289,0.0107907859744001,0.00359177129445267
