"phase","TC_Grp_3_f_18","TC_Grp_3_f_19","TC_Grp_3_f_20"
1,0.256428415180786,0.0221426773915208,0.126456722710067
2,0.13704155050783,0.0375110437217367,1.59022637307788
3,0.0279717103686083,0.0851960010705936,0.350663031743923
4,0.905068694984495,0.0836167754748286,1.06440109954313
5,0.281418086163185,0.0836167754748286,0.53426876053334
6,0.284038230704782,0.115369294705206,0.135811030711085
7,0.271170872513185,0.116125657390382,0.547532442511613
8,0.0277226270109425,0.119343758000543,0.295586344343793
9,0.110935067808871,0.128327302930346,1.03932464351387
10,1.08524454750484,0.0597708726977237,0.284742848564565
11,0.0682261597717422,0.282701896236546,0.0543635799680352
12,0.00828781814230939,0.306734392105027,0.0936789834825369
13,0.0477001473514529,0.0297555573126052,0.58803829392379
14,1.4904999043216,0.0721405864331914,0.238232109142462
15,0.296267904074932,0.103338476516532,0.203241304851793
16,0.142148690307044,0.0220207971542079,0.0895506948924183
17,0.0447458007041814,0.112945773200363,0.0149307749614898
18,0.241550100575808,0.0126088675497065,0.290372974074238
19,0.101287805441939,0.157694665438902,0.0623118939725495
20,0.544785517575868,0.700064719391007,0.521264029036198
21,0.00312800273538683,0.274243033764911,1.06417883934753
22,0.867786667450475,0.0540814812279175,1.06443316314416
23,0.872412345440254,0.0682967182008661,1.07020942622197
