"video","phase","seconds_moving","speed_mean","speed_median","speed_min","speed_max","speed_var","speed_sd","speed_ci_mean","speed_ci_lower","speed_ci_upper","speed_ci_stderror","num_bouts","mean_bout_time","min_bout_time","max_bout_time","mean_bout_speed","min_bout_speed","max_bout_speed","border_total","border_bottom","border_left","border_right","border_top"
"TCD_1_1_m_13",14,16.6333333333333,0.407804234308445,0,0,2.88916949857122,0.438533288173661,0.662218459553689,0.407804234308445,0.377114343832713,0.438494124784177,0.0156478073195724,11,0.962897526501767,0.566666666666667,1.43333333333333,1.57622664498396,0.586701434159061,2.88916949857122,31.6,31.6,NA,NA,NA
"TCD_1_1_m_13",15,18,0.495208536987284,0,0,2.90402393838021,0.61951291647942,0.787091428284809,0.495208536987284,0.458484302618615,0.531932771355953,0.0187243567937541,15,0.887292817679558,0.5,1.3,1.57382612166008,0.586701434159061,2.93350717079531,44.0666666666667,41.8333333333333,NA,0.766666666666667,1.46666666666667
"TCD_1_1_m_13",16,43.9666666666667,1.51857402501682,1.71051391960912,0,2.90402393838021,0.838946244182538,0.915940087659962,1.51857402501682,1.47396588367485,1.5631821663588,0.0227426800757942,25,0.862292051756007,0.5,1.83333333333333,1.85670425994313,0.586701434159061,2.93350717079531,26.2666666666667,24.6666666666667,0.266666666666667,1.16666666666667,0.166666666666667
"TCD_1_1_m_13",17,39.4333333333333,1.60339756489332,1.87836108660025,0,2.90402393838021,0.92558270991578,0.962072091849556,1.60339756489332,1.55424298739686,1.65255214238978,0.0250587195060067,22,0.823597025016903,0.5,1.3,2.08636852091771,0.586701434159061,2.93350717079531,30.4,23.6333333333333,0.8,4.73333333333333,1.23333333333333
"TCD_1_1_m_13",18,26.1666666666667,1.09973730672869,0.880052151238592,0,2.90402393838021,1.16476395988884,1.07924230823705,1.09973730672869,1.0421150848658,1.15735952859158,0.0293732551556034,10,0.644086021505376,0.5,0.9,1.86875601355129,0.586701434159061,2.93350717079531,29.1,17.1666666666667,1.26666666666667,8.86666666666667,1.8
"TCD_1_1_m_13",19,20.8333333333333,0.768453682596705,0,0,2.90402393838021,1.01647079471773,1.00820176290152,0.768453682596705,0.71817423185381,0.818733133339601,0.02563316869302,5,0.585271317829457,0.5,0.733333333333333,1.84881348657946,0.586701434159061,2.93350717079531,17.6,7.4,5.03333333333333,2.06666666666667,3.1
"TCD_1_1_m_13",20,18.0666666666667,0.452995809735433,0,0,2.90402393838021,0.465060155331645,0.681953191452056,0.452995809735433,0.421068385292632,0.484923234178234,0.016278560793249,9,0.60230607966457,0.5,0.8,1.48853385341618,0.586701434159061,2.78296925764492,27.5333333333333,23.8666666666667,NA,1.66666666666667,2
"TCD_1_1_m_13",21,3.03333333333333,0.0761627744193997,0,0,2.70455997769348,0.0801069013413126,0.283031626044357,0.0761627744193997,0.0630678862171433,0.089257662621656,0.00667668562712444,0,0,0,0,0,0,0,58.2666666666667,NA,NA,NA,58.2666666666667
"TCD_1_1_m_13",22,0,0.00728410358436758,0,0,0.293350717079531,0.00208609335189717,0.0456737709401925,0.00728410358436758,0.00427253712131122,0.0102956700474239,0.00153444034396395,0,0,0,0,0,0,0,29.5333333333333,NA,NA,NA,29.5333333333333
"TCD_1_1_m_13",23,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0.0333333333333333,NA,NA,NA,0.0333333333333333
"TCD_1_1_m_14",1,34.9,0.970227445209808,0.82972112525149,0,2.90402393838021,0.755761513883141,0.869345451407633,0.970227445209808,0.929102189443166,1.01135270097645,0.0209678763955012,19,1.0163372859025,0.5,1.76666666666667,1.63532570869024,0.586701434159061,2.93350717079531,44.7,18.3333333333333,6.3,13.4333333333333,6.63333333333333
"TCD_1_1_m_14",2,31.3333333333333,0.875491012269458,0.655952144638139,0,2.90402393838021,0.738624874212299,0.859432879410777,0.875491012269458,0.834834680631902,0.916147343907014,0.0207287935498327,18,1.18058191018343,0.5,1.8,1.5864754166994,0.586701434159061,2.93350717079531,52.0666666666667,37.7,6.13333333333333,6.66666666666667,1.56666666666667
"TCD_1_1_m_14",3,29.2666666666667,0.757739386504675,0.414860562625745,0,2.90402393838021,0.628683437624628,0.792895603231994,0.757739386504675,0.720941916984256,0.794536856025093,0.0187618337068941,24,0.974497681607419,0.5,1.6,1.59615930311848,0.586701434159061,2.93350717079531,33.5,14.5,1.83333333333333,7.03333333333333,10.1333333333333
"TCD_1_1_m_14",4,0.6,0.058694769439825,0,0,2.50638962541909,0.0311660999342162,0.17653923058124,0.058694769439825,0.0505360013372217,0.0668535375424282,0.00415991419837252,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"TCD_1_1_m_14",5,0.5,0.0431972582545354,0,0,2.65640372370394,0.0223851575824017,0.149616702217372,0.0431972582545354,0.0362807929269787,0.050113723582092,0.00352649949055565,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"TCD_1_1_m_14",6,0.0333333333333333,0.0258508546754156,0,0,0.655952144638139,0.00741542782949584,0.0861128784183634,0.0258508546754156,0.0218700375005296,0.0298316718503016,0.00202970000923722,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"TCD_1_1_m_14",7,0,0.030662016887831,0,0,0.414860562625745,0.00833925185081429,0.0913195042190566,0.030662016887831,0.0264405083576994,0.0348835254179626,0.00215242135626297,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"TCD_1_1_m_14",8,7.5,0.198520216059478,0,0,2.36506909174338,0.207968936940486,0.456036113636284,0.198520216059478,0.177438626094364,0.219601806024592,0.0107488742806059,6,1.36960784313725,0.5,2.16666666666667,1.32109486287533,0.586701434159061,2.36506909174338,2.83333333333333,1.4,0.366666666666667,NA,1.06666666666667
"TCD_1_1_m_14",9,38.4666666666667,0.965995606863418,0.880052151238592,0,2.90402393838021,0.598544587250066,0.773656633946912,0.965995606863418,0.929795495080136,1.0021957186467,0.0184570535871826,27,1.13970223325062,0.5,2.06666666666667,1.56085442321365,0.586701434159061,2.93350717079531,16.8666666666667,4.66666666666667,2.16666666666667,3.43333333333333,6.6
"TCD_1_1_m_14",10,6.2,0.181423850649455,0,0,2.88916949857122,0.263385143353774,0.513210622799036,0.181423850649455,0.157478389531637,0.205369311767274,0.0122089232156606,3,0.589308176100629,0.566666666666667,0.6,1.68869439124136,0.586701434159061,2.78296925764492,6,3.66666666666667,0.866666666666667,NA,1.46666666666667
"TCD_1_1_m_14",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"TCD_1_1_m_14",12,0,0.0115646312674329,0,0,0.293350717079531,0.00326056259658717,0.05710133620667,0.0115646312674329,0.0089256905689539,0.0142035719659119,0.00134551769853138,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"TCD_1_1_m_14",13,21.4,0.685459133956208,0,0,2.90402393838021,0.81289658893201,0.901607779986403,0.685459133956208,0.641178351163025,0.729739916749391,0.0225754963137729,9,0.650588235294118,0.5,0.833333333333333,1.61821331450852,0.586701434159061,2.93350717079531,15.2666666666667,5.06666666666667,2.03333333333333,3.33333333333333,4.83333333333333
"TCD_1_1_m_14",14,34.5666666666667,1.25533375686819,1.22704883987341,0,2.90402393838021,1.02770331433763,1.01375702924203,1.25533375686819,1.20482628860715,1.30584122512924,0.0257494542922146,18,0.703777148253069,0.5,1.1,1.98311422333489,0.586701434159061,2.93350717079531,21,7.5,2.3,6.4,4.8
"TCD_1_1_m_14",15,31.7,1.2745998213876,1.27824298857676,0,2.90402393838021,1.00503778664182,1.00251572887502,1.2745998213876,1.22162169701262,1.32757794576258,0.0270063931935564,12,0.652838427947598,0.5,0.866666666666667,1.80519058075569,0.586701434159061,2.93350717079531,23.2666666666667,11.0333333333333,2.06666666666667,2.9,7.26666666666667
"TCD_1_1_m_14",16,24.8333333333333,1.27982756521482,1.31190428927628,0,2.90402393838021,1.110805571267,1.05394761315115,1.27982756521482,1.21666484893616,1.34299028149349,0.0321900485698324,7,0.583333333333333,0.5,0.733333333333333,1.68469557739911,0.586701434159061,2.93350717079531,22.9666666666667,9.63333333333333,2.93333333333333,3.26666666666667,7.13333333333333
"TCD_1_1_m_14",17,27.4,1.62344585895277,1.78438275008748,0,2.90402393838021,0.884163837853006,0.94029986592204,1.62344585895277,1.56385849180707,1.68303322609846,0.0303638663105222,0,0,0,0,0,0,0,27.1,14.6333333333333,3.2,3.53333333333333,5.73333333333333
"TCD_1_1_m_14",18,34.3333333333333,1.48764472929655,1.71051391960912,0,2.90402393838021,0.920298290930433,0.959321786957032,1.48764472929655,1.43552799398128,1.53976146461182,0.0265659598566693,3,0.657894736842105,0.5,0.8,1.93357071073911,0.655952144638139,2.93350717079531,27.4,11.5333333333333,2.66666666666667,7.23333333333333,5.96666666666667
"TCD_1_1_m_14",19,43.4,1.48711588951548,1.57974195776436,0,2.90402393838021,0.730489270977337,0.854686650754145,1.48711588951548,1.44443700404723,1.52979477498374,0.0217582497666561,18,0.67752596789424,0.5,0.966666666666667,1.80267631715877,0.586701434159061,2.93350717079531,25.5,11.2666666666667,1.33333333333333,2.6,10.3
"TCD_1_1_m_14",20,24.8666666666667,0.593952440923269,0.293350717079531,0,2.78296925764492,0.4571648527462,0.676139669555189,0.593952440923269,0.562215597875637,0.625689283970901,0.0161813330707416,10,0.657543859649123,0.533333333333333,0.966666666666667,1.36554333816956,0.586701434159061,2.78296925764492,21.9666666666667,15.5666666666667,0.366666666666667,0.266666666666667,5.76666666666667
"TCD_1_1_m_14",21,1,0.0538162984756537,0,0,2.41903198373917,0.0283860964386462,0.168481739184537,0.0538162984756537,0.0460277421839683,0.0616048547673392,0.00397115267611635,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"TCD_1_1_m_14",22,0,0.00732969587372509,0,0,0.293350717079531,0.00209761179176351,0.0457996920487846,0.00732969587372509,0.00521306114405957,0.0094463306033906,0.00107920935537983,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"TCD_1_1_m_14",23,0.0333333333333333,0.00639440482032265,0,0,0.655952144638139,0.00196814667673929,0.0443637991693598,0.00639440482032265,0.00434355973280174,0.00844524990784356,0.00104566477439509,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"TCD_1_1_m_15",1,6,0.209564602999296,0,0,2.78296925764492,0.240081764095348,0.489981391580689,0.209564602999296,0.186837809196541,0.23229139680205,0.0115876622870746,3,0.780392156862745,0.6,0.933333333333333,1.75655448488511,0.586701434159061,2.70455997769348,13.2666666666667,3.1,2.33333333333333,NA,7.83333333333333
"TCD_1_1_m_15",2,0.333333333333333,0.0600837688730802,0,0,0.880052151238592,0.016323927473415,0.127765126202008,0.0600837688730802,0.05417909809339,0.0659884396527703,0.00301061673824398,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
