"video","phase","encounters_num","encounters_mean_length","encounters_median_length","encounters_min_length","encounters_max_length","encounters_var_length","encounters_sd_length","encounters_ci_mean_length","encounters_ci_lower_length","encounters_ci_upper_length","encounters_ci_stderror_length","dist_mean","dist_median","dist_min","dist_max","dist_var","dist_sd","dist_ci_mean","dist_ci_lower","dist_ci_upper","dist_ci_stderror","shortest_dist_mean","shortest_dist_median","shortest_dist_min","shortest_dist_max","shortest_dist_var","shortest_dist_sd","shortest_dist_ci_mean","shortest_dist_ci_lower","shortest_dist_ci_upper","shortest_dist_ci_stderror","longest_dist_mean","longest_dist_median","longest_dist_min","longest_dist_max","longest_dist_var","longest_dist_sd","longest_dist_ci_mean","longest_dist_ci_lower","longest_dist_ci_upper","longest_dist_ci_stderror","speed_mean","speed_median","speed_min","speed_max","speed_var","speed_sd","speed_ci_mean","speed_ci_lower","speed_ci_upper","speed_ci_stderror","seconds_moving_mean","seconds_moving_median","seconds_moving_min","seconds_moving_max","seconds_moving_var","seconds_moving_sd","seconds_moving_ci_mean","seconds_moving_ci_lower","seconds_moving_ci_upper","seconds_moving_ci_stderror","mean_num_bouts","mean_mean_bout_time","mean_min_bout_time","mean_max_bout_time","border_total_mean","border_bottom_mean","border_left_mean","border_right_mean","border_top_mean","border_total_median","border_bottom_median","border_left_median","border_right_median","border_top_median","border_total_min","border_bottom_min","border_left_min","border_right_min","border_top_min","border_total_max","border_bottom_max","border_left_max","border_right_max","border_top_max","border_total_var","border_bottom_var","border_left_var","border_right_var","border_top_var","border_total_sd","border_bottom_sd","border_left_sd","border_right_sd","border_top_sd","border_total_ci_mean","border_bottom_ci_mean","border_left_ci_mean","border_right_ci_mean","border_top_ci_mean","border_total_ci_lower","border_bottom_ci_lower","border_left_ci_lower","border_right_ci_lower","border_top_ci_lower","border_total_ci_upper","border_bottom_ci_upper","border_left_ci_upper","border_right_ci_upper","border_top_ci_upper","border_total_ci_stderror","border_bottom_ci_stderror","border_left_ci_stderror","border_right_ci_stderror","border_top_ci_stderror"
"TCD_1_3_f_17",11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21250608646706,5.54001543015096,1.13129296695823,5.80687890595008,3.91608820419572,1.9789108631254,4.21250608646706,4.15968390499777,4.26532826793634,0.0269445392439317,3.19150411238579,3.19150411238579,1.13129296695823,5.25171525781334,8.48893992748786,2.91357854321586,3.19150411238579,-22.9859605011657,29.3689687259373,2.06021114542756,5.72673161920558,5.72673161920558,5.64658433246107,5.80687890595008,0.0128471751450117,0.113345379901484,5.72673161920558,4.708363784781,6.74509945363016,0.0801472867445048,0.050360055228389,0,0,1.78438275008748,0.0172337826574104,0.131277502480091,0.050360055228389,0.0468559236436616,0.0538641868131165,0.00178745383803386,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,NA,NA,NA,59.9333333333333,35.6666666666667,NA,54.2333333333333,NA,59.9333333333333,35.6666666666667,NA,54.2333333333333,NA,59.9333333333333,11.4,NA,48.5333333333333,NA,59.9333333333333,59.9333333333333,NA,59.9333333333333,NA,0,1177.74222222222,NA,64.98,NA,0,34.3182491135871,NA,8.06101730552664,NA,59.9333333333333,35.6666666666667,NA,54.2333333333333,NA,59.9333333333333,-272.670568264506,NA,-18.1920336628624,NA,59.9333333333333,344.003901597839,NA,126.658700329529,NA,0,24.2666666666667,NA,5.7,NA
"TCD_1_3_f_17",12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00039544338537,5.31154748594039,1.05841401259985,6.02183281787568,4.09959258352804,2.0247450663054,4.00039544338537,3.94636485990279,4.05442602686795,0.0275609472804369,1.6159912434289,1.6159912434289,1.05841401259985,2.17356847425794,0.621784736677972,0.788533281908869,1.6159912434289,-5.46869920771428,8.70068169457208,0.557577230829045,5.9897425224215,5.9897425224215,5.95765222696733,6.02183281787568,0.00205957412467284,0.0453825310518578,5.9897425224215,5.58199665833639,6.39748838650662,0.0320902954541777,0.0895508264286383,0,0,4.27125091287644,0.0929183208468244,0.304825065975265,0.0895508264286383,0.0813976161145322,0.0977040367427443,0.00415894018694182,1.1,1.1,0.2,2,0.81,0.9,1.1,-1.1357239405753,3.3357239405753,0.519615242270663,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,36.8444444444444,41.4166666666667,NA,17.1666666666667,10.5333333333333,35.8666666666667,41.4166666666667,NA,17.1666666666667,10.5333333333333,17.1666666666667,25.3333333333333,NA,17.1666666666667,10.5333333333333,57.5,57.5,NA,17.1666666666667,10.5333333333333,407.411481481481,517.347222222222,NA,NA,NA,20.1844366154094,22.7452681281673,NA,NA,NA,36.8444444444444,41.4166666666667,NA,17.1666666666667,10.5333333333333,-13.2964757423283,-162.94145950681,NA,NA,NA,86.9853646312172,245.774792840143,NA,NA,NA,11.6534899133476,16.0833333333333,NA,NA,NA
"TCD_1_3_f_17",13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25990315901728,5.83151745455687,0.640986047584318,6.88222011452168,5.04857145172975,2.24690263512457,4.25990315901728,4.19994427213092,4.31986204590364,0.0305849689926352,0.720629806040075,0.720629806040075,0.640986047584318,0.800273564495833,0.0126862565219181,0.112633283366499,0.720629806040075,-0.291340094857225,1.73259970693738,0.0796437584557576,6.66179871966248,6.66179871966248,6.44137732480329,6.88222011452168,0.0971711826233456,0.311722926047068,6.66179871966248,3.86107934834836,9.46251809097661,0.220421394859194,0.124622610679342,0,0,4.20014307592853,0.190389640949161,0.436336614266051,0.124622610679342,0.112961606033651,0.136283615325032,0.00594826298591065,1.86666666666667,2.56666666666667,0.133333333333333,2.9,2.28111111111111,1.51033476789456,1.86666666666667,-1.88521288762789,5.61854622096122,0.871992184810375,1,1.1224358974359,1.06666666666667,1.16666666666667,25.5222222222222,32.8666666666667,2.81666666666667,2.8,1.2,16.7,32.8666666666667,2.81666666666667,2.8,1.2,0.3,11.6333333333333,0.166666666666667,2.8,0.3,59.5666666666667,54.1,5.46666666666667,2.8,2.1,936.508148148148,901.708888888889,14.045,NA,1.62,30.6024206256327,30.0284679743887,3.7476659402887,NA,1.27279220613579,25.5222222222222,32.8666666666667,2.81666666666667,2.8,1.2,-50.498404924758,-236.928413898109,-30.8547758841963,NA,-10.2355842625572,101.542849369202,302.661747231443,36.4881092175296,NA,12.6355842625572,17.6683157860632,21.2333333333333,2.65,NA,0.9
"TCD_1_3_f_17",14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86480248059638,3.7106256768599,0.700023845988088,6.87925327032932,2.87909890003097,1.69679076495335,3.86480248059638,3.81951080456798,3.91009415662479,0.0231032363341622,1.86740692607747,1.86740692607747,0.700023845988088,3.03479000616685,2.72556651135793,1.65092898434728,1.86740692607747,-12.9656014950844,16.7004153472393,1.16738308008938,6.31772126928592,6.31772126928592,5.75618926824252,6.87925327032932,0.630636376391606,0.794126171582077,6.31772126928592,-0.817219301885361,13.4526618404572,0.561532001043398,0.214402265284638,0,0,4.11737352113963,0.255286579190011,0.505258922919736,0.214402265284638,0.200875413219473,0.227929117349804,0.00690002377421027,2.73333333333333,2.36666666666667,1.23333333333333,4.6,2.93444444444444,1.71302202100395,2.73333333333333,-1.52204927010134,6.988715936768,0.989013724954385,2,0.668715576118088,0.516666666666667,0.75,14.2444444444444,2.25,12.0666666666667,9.36666666666667,8.4,13.4333333333333,2.25,12.0666666666667,9.36666666666667,8.4,9.36666666666667,0.7,12.0666666666667,9.36666666666667,0.666666666666667,19.9333333333333,3.8,12.0666666666667,9.36666666666667,16.1333333333333,28.407037037037,4.805,NA,NA,119.608888888889,5.3298252351308,2.1920310216783,NA,NA,10.9365848823519,14.2444444444444,2.25,12.0666666666667,9.36666666666667,8.4,1.00442458081747,-17.4446173410708,NA,NA,-89.8613166264176,27.4844643080714,21.9446173410708,NA,NA,106.661316626418,3.07717603423643,1.55,NA,NA,7.73333333333333
"TCD_1_3_f_17",15,2,1.2,1.2,0.733333333333333,1.66666666666667,0.435555555555556,0.659966329107444,1.2,-4.72956221021486,7.12956221021486,0.466666666666667,2.44615987417896,1.99195481429485,0.244458930899609,6.8106591580671,2.17315849558268,1.47416365970087,2.44615987417896,2.40664543760957,2.48567431074836,0.0201562344863206,0.244458930899609,0.244458930899609,0.244458930899609,0.244458930899609,0,0,0.244458930899609,0.244458930899609,0.244458930899609,0,6.78926640281655,6.78926640281655,6.767873647566,6.8106591580671,0.000915299954419998,0.0302539246118582,6.78926640281655,6.51744567473217,7.06108713090094,0.0213927552505515,0.614939282641159,0,0,4.20014307592853,0.890458451426457,0.943641060693343,0.614939282641159,0.589664219349042,0.640214345933276,0.0128927632242058,11.8777777777778,10.2333333333333,4.23333333333333,21.1666666666667,73.7125925925926,8.58560379895279,11.8777777777778,-9.45004439734775,33.2055999529033,4.95690066448087,5.66666666666667,0.977514293020622,0.588888888888889,1.28888888888889,31.5333333333333,23.0555555555556,2.58888888888889,2.53333333333333,4.2,33.4333333333333,29.3333333333333,3.13333333333333,2.53333333333333,5.4,16.9333333333333,6.86666666666667,0.3,1.53333333333333,0.166666666666667,44.2333333333333,32.9666666666667,4.33333333333333,3.53333333333333,7.03333333333333,189.03,199.86037037037,4.28925925925926,2,12.8677777777778,13.7488181310249,14.137198108903,2.07105269350137,1.41421356237309,3.58716849029674,31.5333333333333,23.0555555555556,2.58888888888889,2.53333333333333,4.2,-2.6206242779424,-12.0631914052558,-2.55589121005995,-10.1728714028414,-4.71102052514862,65.6872909446091,58.1743025163669,7.73366898783773,15.239538069508,13.1110205251486,7.93788384898645,8.16211513376221,1.19572283009891,1,2.07105269350137
"TCD_1_3_f_17",16,2,0.366666666666667,0.366666666666667,0.333333333333333,0.4,0.00222222222222223,0.0471404520791032,0.366666666666667,-0.0568734912058233,0.790206824539157,0.0333333333333334,2.78534349104086,2.55798902719889,0.244458930899609,7.11931562658935,2.61619799663764,1.61746653648156,2.78534349104086,2.74161413247703,2.82907284960468,0.0223061702963502,0.258074745659548,0.258074745659548,0.244458930899609,0.271690560419488,0.000370780823153968,0.0192556698962661,0.258074745659548,0.085069415669929,0.431080075649168,0.0136158147599394,7.09776488056132,7.09776488056132,7.07621413453328,7.11931562658935,0.000928869308729759,0.0304773573121056,7.09776488056132,6.82393668931179,7.37159307181084,0.0215507460280353,1.48919481507368,1.46675358539765,0,4.36097192717948,1.20317421993503,1.09689298472323,1.48919481507368,1.45960701336475,1.51878261678261,0.0150926346971142,31.1666666666667,34.1,22.4333333333333,36.9666666666667,59.2577777777778,7.69790736354873,31.1666666666667,12.0440046833147,50.2893286500186,4.44438888854166,17,0.995088227506474,0.5,1.67777777777778,37.9111111111111,18.1555555555556,7.83333333333333,3.62222222222222,8.3,41.2,18.3666666666667,6.6,2.13333333333333,8.33333333333333,29.8333333333333,14.9333333333333,5.83333333333333,1.96666666666667,6.33333333333333,42.7,21.1666666666667,11.0666666666667,6.76666666666667,10.2333333333333,49.5003703703704,9.74703703703704,7.98777777777778,7.42259259259259,3.80333333333333,7.03564996076201,3.1220245093588,2.82626569483086,2.72444353815464,1.95021366350801,37.9111111111111,18.1555555555556,7.83333333333333,3.62222222222222,8.3,20.4335877169075,10.4000167348485,0.812500137377738,-3.14567071444223,3.45540069250899,55.3886345053147,25.9110943762626,14.8541665292889,10.3901151588867,13.144599307491,4.06203439876992,1.80250169089491,1.631745259712,1.57295821014552,1.12595638360364
"TCD_1_3_f_17",17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18514177235595,2.89103874585083,0.24465441987999,7.25056452432329,3.36636774256755,1.83476639999962,3.18514177235595,3.13550448997489,3.23477905473701,0.0253197707496457,0.249539841927521,0.249539841927521,0.24465441987999,0.254425263975053,4.77346971650128e-05,0.00690903011753551,0.249539841927521,0.187464669168965,0.311615014686077,0.00488542204753145,7.1798361679462,7.1798361679462,7.10910781156912,7.25056452432329,0.0100050007916077,0.10002500083283,7.1798361679462,6.28114719116584,8.07852514472656,0.0707283563770842,1.97748965693076,2.11538210424875,0,4.36097192717948,1.18803345618794,1.08996947488815,1.97748965693076,1.9478718375259,2.00710747633562,0.0151078953739351,40.5333333333333,42.6333333333333,34.5333333333333,44.4333333333333,27.81,5.27351874937408,40.5333333333333,27.4331865343907,53.6334801322759,3.04466746952767,22.3333333333333,0.978571133687723,0.522222222222222,1.84444444444444,39.6888888888889,12.9111111111111,7.26666666666667,7.78888888888889,11.7222222222222,39.7666666666667,11.1333333333333,7.2,7.76666666666667,11.3333333333333,31.7,9.5,3.36666666666667,6.06666666666667,9.3,47.6,18.1,11.2333333333333,9.53333333333333,14.5333333333333,63.2070370370371,20.8603703703704,15.4744444444444,3.00481481481482,6.96037037037037,7.95028534312053,4.56731544458781,3.93375703932569,1.73344016764779,2.63825138498407,39.6888888888889,12.9111111111111,7.26666666666667,7.78888888888889,11.7222222222222,19.9392852488673,1.5652705737508,-2.50532754358561,3.48278479737219,5.16844246370575,59.4384925289105,24.2569516484714,17.0386608769189,12.0949929804056,18.2760019807387,4.59009938298497,2.63694080140671,2.27115568558127,1.00080214741556,1.52319514731046
"TCD_1_3_f_17",18,5,0.56,0.566666666666667,0.333333333333333,0.933333333333333,0.0574444444444445,0.239675706829967,0.56,0.262403303585189,0.85759669641481,0.107186234605424,2.79140760619461,2.40097999417731,0.244458930899609,7.1287175133819,3.09836693116043,1.7602178646862,2.79140760619461,2.7437871400679,2.83902807232132,0.0242910011886499,0.244458930899609,0.244458930899609,0.244458930899609,0.244458930899609,0,0,0.244458930899609,0.244458930899609,0.244458930899609,0,7.11393273805005,7.11393273805005,7.0991479627182,7.1287175133819,0.00043717916322669,0.0209088297909445,7.11393273805005,6.92607435570519,7.30179112039491,0.0147847753318522,2.00007406205732,2.13562545643822,0,4.33127143227186,1.14894923033624,1.07189049363087,2.00007406205732,1.97092788962668,2.02922023448796,0.0148673060510087,41.0666666666667,41.8333333333333,37.4333333333333,43.9333333333333,11.0033333333333,3.31712727119918,41.0666666666667,32.8264657176053,49.306867615728,1.9151443229631,23.6666666666667,1.02111250786561,0.511111111111111,1.76666666666667,38.6333333333333,20.5,6.44444444444444,4.27777777777778,7.41111111111111,37.6333333333333,21.9666666666667,6.53333333333333,4.36666666666667,8.1,36.9333333333333,17.3333333333333,4.96666666666667,3.8,5.96666666666667,41.3333333333333,22.2,7.83333333333333,4.66666666666667,8.16666666666667,5.58999999999999,7.53444444444444,2.06037037037037,0.193703703703704,1.56592592592593,2.36431808350738,2.74489425013869,1.43539902827415,0.440117829340853,1.25136962002676,38.6333333333333,20.5,6.44444444444444,4.27777777777778,7.41111111111111,32.7600416195194,13.6813046784638,2.87871558689885,3.18446448029847,4.30253664666395,44.5066250471473,27.3186953215362,10.01017330199,5.37109107525709,10.5196855755583,1.36503968196288,1.58476543421463,0.828728015368607,0.254102147245095,0.722478586978171
"TCD_1_3_f_17",19,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,0.333333333333333,NA,NA,NA,2.76112574725882,2.32002730594109,0.245239951838027,7.19966040549561,2.99310013259075,1.73005784082231,2.76112574725882,2.71447208836148,2.80777940615616,0.023797872163416,0.250582026065386,0.250582026065386,0.245239951838027,0.255924100292746,5.70755141012332e-05,0.00755483382353531,0.250582026065386,0.182704537216717,0.318459514914056,0.00534207422735931,7.17976744869953,7.17976744869953,7.15987449190346,7.19966040549561,0.000791459460180753,0.0281328892967067,7.17976744869953,6.92700346684077,7.4325314305583,0.0198929567960717,1.85493114591164,1.85531283842995,0,4.36097192717948,0.856083161140202,0.925247621526369,1.85493114591164,1.82983991422028,1.88002237760299,0.0127989185310527,39.3444444444444,40.6,36.3666666666667,41.0666666666667,6.70481481481482,2.58936571669875,39.3444444444444,32.9121034180797,45.7767854708092,1.49497099356641,19,0.812096649388625,0.511111111111111,1.23333333333333,40.4,16.8,4.48888888888889,7.28888888888889,11.8222222222222,38.9666666666667,15.7,4.33333333333333,7.06666666666667,10.8666666666667,38.4333333333333,15.4,4.03333333333333,6.23333333333333,10.3666666666667,43.8,19.3,5.1,8.56666666666667,14.2333333333333,8.74111111111109,4.71,0.302592592592592,1.39814814814815,4.42259259259259,2.95653701331661,2.17025344142107,0.550084168643847,1.18243314743293,2.1029960990436,40.4,16.8,4.48888888888889,7.28888888888889,11.8222222222222,33.0555549090345,11.40879158211,3.12240406092388,4.35156211572711,6.59809030492419,47.7444450909655,22.19120841789,5.8553737168539,10.2262156620507,17.0463541395203,1.70695744050744,1.25299640861417,0.317591242843477,0.682678095969139,1.21416536388755
"TCD_1_3_f_17",20,1,0.366666666666667,0.366666666666667,0.366666666666667,0.366666666666667,NA,NA,0.366666666666667,NA,NA,NA,2.31366752052775,2.0721351865049,0.244458930899609,7.12509512916643,1.65396171424653,1.28606442849747,2.31366752052775,2.27915626672754,2.34817877432797,0.0176041120735305,0.288748888845434,0.288748888845434,0.244458930899609,0.33303884679126,0.00392320074968595,0.0626354592039202,0.288748888845434,-0.274008384570789,0.851506162261658,0.0442899579458253,6.82266198562072,6.82266198562072,6.52022884207501,7.12509512916643,0.182931612629883,0.427705053313476,6.82266198562072,2.97988454472399,10.6654394265175,0.302433143545712,0.989711213610392,0.880052151238592,0,4.36097192717948,0.688519860120447,0.829770968472895,0.989711213610392,0.967448666505122,1.01197376071566,0.0113560756113619,18.0555555555556,18,16.3333333333333,19.8333333333333,3.06481481481481,1.75066125073208,18.0555555555556,13.706671922112,22.4044391889991,1.01074474437001,1,0.604166666666667,0.5,0.666666666666667,38.9333333333333,21.4333333333333,1.07777777777778,3.67777777777778,12.7444444444444,43.0666666666667,20.0666666666667,1.1,3.86666666666667,10.8333333333333,30.6,16.9666666666667,0.6,1.13333333333333,7.86666666666667,43.1333333333333,27.2666666666667,1.53333333333333,6.03333333333333,19.5333333333333,52.0844444444444,27.9233333333333,0.218148148148148,6.02925925925926,36.767037037037,7.21695534449566,5.28425333735366,0.467063323488527,2.45545500045496,6.06358285480103,38.9333333333333,21.4333333333333,1.07777777777778,3.67777777777778,12.7444444444444,21.0054223980536,8.30652033957056,-0.0824718378755149,-2.42191058835831,-2.31833039348953,56.8612442686131,34.5601463270961,2.23802739343107,9.77746614391386,27.8072192823784,4.16671111087408,3.05086508678732,0.269659135544702,1.41765760549568,3.50081119347298
"TCD_1_3_f_17",21,2,5.11666666666667,5.11666666666667,0.5,9.73333333333333,42.6272222222222,6.52895261295579,5.11666666666667,-53.5436451986732,63.7769785320065,4.61666666666667,2.10098595776481,2.37758901253676,0.246212744041998,4.21011369528972,0.793985744984884,0.891058777514079,2.10098595776481,2.07717038449595,2.12480153103367,0.0121482917931542,0.284966985031887,0.284966985031887,0.246212744041998,0.323721226021777,0.00300378238940483,0.0548067732073767,0.284966985031887,-0.207452335380699,0.777386305444474,0.0387542409898893,4.1741962871435,4.1741962871435,4.13827887899729,4.21011369528972,0.00258012041588327,0.050794885725664,4.1741962871435,3.71782234564497,4.63057022864203,0.0359174081462128,0.116058410107239,0,0,4.16929705449697,0.10513904466486,0.324251514514366,0.116058410107239,0.107392050607365,0.124724769607113,0.00442069828848125,0.888888888888889,1.1,0.266666666666667,1.3,0.30037037037037,0.548060553561712,0.888888888888889,-0.472569000536522,2.2503467783143,0.31642290813107,0,NA,NA,NA,29.4,5.46666666666667,NA,26.3444444444444,1.85,24.6666666666667,5.46666666666667,NA,22.3,1.85,5.6,5.46666666666667,NA,0.133333333333333,1.33333333333333,57.9333333333333,5.46666666666667,NA,56.6,2.36666666666667,701.497777777778,NA,NA,809.389259259259,0.533888888888889,26.4858033251359,NA,NA,28.4497672971021,0.730677007226099,29.4,5.46666666666667,NA,26.3444444444444,1.85,-36.3943828659723,NA,NA,-44.3286953888081,-4.71487244702359,95.1943828659723,NA,NA,97.017584277697,8.41487244702359,15.2915856794707,NA,NA,16.4254808073641,0.516666666666667
"TCD_1_3_f_17",22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33784135442864,4.56040609005071,1.45779532933557,7.33340937845821,3.73516593469357,1.93265773863185,4.33784135442864,4.28626813317321,4.38941457568407,0.026307449234958,1.88055611598514,1.88055611598514,1.45779532933557,2.30331690263471,0.357453365457126,0.59787403811934,1.88055611598514,-3.49112899361056,7.25224122558084,0.42276078664957,6.14436560019579,6.14436560019579,4.95532182193337,7.33340937845821,2.82765021324916,1.68156183747407,6.14436560019579,-8.96386808668126,21.2525992870728,1.18904377826242,0.0498423776419865,0,0,4.16929705449697,0.0525608215147528,0.229261469756156,0.0498423776419865,0.0437159823625431,0.0559687729214298,0.00312506622790456,0.233333333333333,0.133333333333333,0.0666666666666667,0.5,0.0544444444444444,0.233333333333333,0.233333333333333,-0.34629879940841,0.812965466075077,0.134715062810913,0,NA,NA,NA,59.9666666666667,NA,17.5666666666667,33.35,18.1,59.9666666666667,NA,17.5666666666667,33.35,18.1,59.9666666666667,NA,4.43333333333333,11.1666666666667,18.1,59.9666666666667,NA,30.7,55.5333333333333,18.1,0,NA,344.968888888889,984.200555555556,NA,0,NA,18.5733381191666,31.3719708586432,NA,59.9666666666667,NA,17.5666666666667,33.35,18.1,59.9666666666667,NA,-149.308155535094,-248.515975064142,NA,59.9666666666667,NA,184.441488868428,315.215975064142,NA,0,NA,13.1333333333333,22.1833333333333,NA
"TCD_1_3_f_17",23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5489949895037,4.5585711422419,2.28849076239249,7.32489685111011,3.34869608184906,1.82994428381005,4.5489949895037,4.50016269005018,4.59782728895723,0.0249093077304074,3.19714738346635,3.19714738346635,2.28849076239249,4.10580400454021,1.65131371004271,1.28503451706276,3.19714738346635,-8.34842967877877,14.7427244457115,0.908656621073855,4.84563975267475,4.84563975267475,2.3663826542394,7.32489685111011,12.2934315202842,3.50619901321705,4.84563975267475,-26.6563085336593,36.3475880390088,2.47925709843536,0.0781197018659481,0,0,4.27125091287644,0.117968601600232,0.343465575567963,0.0781197018659481,0.0689158101637881,0.0873235935681082,0.00469488721050089,0.922222222222222,0.566666666666667,0.466666666666667,1.73333333333333,0.495925925925926,0.704220083444037,0.922222222222222,-0.827157444433073,2.67160188887752,0.406581654745155,0,NA,NA,NA,59.1666666666667,NA,29.3666666666667,59.9666666666667,29,59.1666666666667,NA,29.3666666666667,59.9666666666667,29,58.3666666666667,NA,29.3666666666667,59.9666666666667,29,59.9666666666667,NA,29.3666666666667,59.9666666666667,29,1.28,NA,NA,NA,NA,1.13137084989848,NA,NA,NA,NA,59.1666666666667,NA,29.3666666666667,59.9666666666667,29,49.0017028777269,NA,NA,NA,NA,69.3316304556064,NA,NA,NA,NA,0.800000000000001,NA,NA,NA,NA
"TCD_1_3_f_18",1,1,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,NA,NA,0.533333333333333,NA,NA,NA,3.0408202360809,2.50206551529376,0.255924100292746,7.21622226523247,3.29917424429998,1.81636291646245,3.0408202360809,2.99109472588109,3.09054574628071,0.0253646350698563,0.259516392197289,0.259516392197289,0.255924100292746,0.263108684101833,2.5809122254897e-05,0.00508026793140844,0.259516392197289,0.213871995786057,0.305160788608521,0.00359229190454347,7.08962172668566,7.08962172668566,6.96302118813886,7.21622226523247,0.0320553927206802,0.179040198616624,7.08962172668566,5.48100936420003,8.6982340891713,0.126600538546801,0.609975345295432,0.293350717079531,0,4.36097192717948,0.661694391493485,0.813445997896286,0.609975345295432,0.588136465310264,0.631814225280601,0.0111399606411241,11.8555555555556,12.7666666666667,9.16666666666667,13.6333333333333,5.61037037037037,2.36862204042147,11.8555555555556,5.97157222006157,17.7395388910495,1.36752457264582,5.66666666666667,0.952319628832729,0.6,1.2,54.1777777777778,11.8,11.5,7.9,22.9777777777778,55.0666666666667,9.7,9.33333333333333,7.83333333333333,16.7333333333333,49,7.76666666666667,4.2,5,16.5666666666667,58.4666666666667,17.9333333333333,20.9666666666667,10.8666666666667,35.6333333333333,22.997037037037,29.1477777777778,73.8011111111111,8.60777777777778,120.129259259259,4.79552260312023,5.39886819414753,8.59075730719423,2.93390146013423,10.960349413192,54.1777777777778,11.8,11.5,7.9,22.9777777777778,42.2650392318157,-1.61153208185127,-9.84062419929591,0.611784740321196,-4.24923953349319,66.0905163237399,25.2115320818513,32.8406241992959,15.1882152596788,50.2047950890487,2.7686962658164,3.11703800521038,4.95987604385134,1.69388879778434,6.32796068411879
"TCD_1_3_f_18",2,2,0.366666666666667,0.366666666666667,0.333333333333333,0.4,0.00222222222222223,0.0471404520791032,0.366666666666667,-0.0568734912058233,0.790206824539157,0.0333333333333334,2.95334587026369,2.62149350381919,0.245239951838027,7.07951037979626,3.46508459624475,1.86147376995883,2.95334587026369,2.90366299176939,3.00302874875798,0.0253431851509426,0.306403673401535,0.306403673401535,0.245239951838027,0.367567394965042,0.00748200167099658,0.0864985645603242,0.306403673401535,-0.470755095210776,1.08356244201385,0.0611637215635076,6.58092254389934,6.58092254389934,6.08233470800242,7.07951037979626,0.497179660208755,0.70510967955968,6.58092254389934,0.245763422026762,12.9160816657719,0.498587835896923,0.481820409217171,0,0,4.36097192717948,0.47101093292867,0.686302362613353,0.481820409217171,0.463506342071357,0.500134476362985,0.00934198756633617,9.12222222222222,5.96666666666667,0.366666666666667,21.0333333333333,114.245925925926,10.6885885843701,9.12222222222222,-17.4297037655955,35.67414821004,6.17105949644322,3.66666666666667,0.871249098959942,0.516666666666667,1.4,48.7555555555556,29.7555555555556,5.9,13.4,9.2,47.1666666666667,24.5,5.9,13.4,9.2,42.5666666666667,22.2,1.13333333333333,9.16666666666667,2.83333333333333,56.5333333333333,42.5666666666667,10.6666666666667,17.6333333333333,15.5666666666667,50.6603703703703,124.415925925926,45.4422222222222,35.8422222222222,81.0688888888889,7.11760987764645,11.1541887166179,6.74108464731175,5.9868374140461,9.0038263471087,48.7555555555556,29.7555555555556,5.9,13.4,9.2,31.0744324409673,2.04701472062503,-54.666242575766,-40.3896000498062,-71.6961701536455,66.4366786701437,57.4640963904861,66.466242575766,67.1896000498062,90.0961701536455,4.10935397884592,6.43987385813123,4.76666666666667,4.23333333333333,6.36666666666667
"TCD_1_3_f_18",3,3,1.28888888888889,1.36666666666667,0.466666666666667,2.03333333333333,0.618148148148148,0.786223980903755,1.28888888888889,-0.6641997519566,3.24197752973438,0.453926627018122,3.42519611667932,3.55390489238098,0.245044929976695,6.60444609614902,4.28942499572893,2.07109270573022,3.42519611667932,3.36990311017666,3.48048912318198,0.0282049021473681,1.76738777455742,1.76738777455742,0.245044929976695,3.28973061913814,4.63505547289225,2.15291789738769,1.76738777455742,-17.5758120873358,21.1105876364506,1.52234284458072,6.23619058040025,6.23619058040025,5.86793506465149,6.60444609614902,0.271224249758777,0.520791944790602,6.23619058040025,1.55706060207085,10.9153205587297,0.368255515748765,0.0992298699466173,0,0,4.11737352113963,0.076094679368421,0.275852640676904,0.0992298699466173,0.091870752587539,0.106588987305696,0.0037538789658765,0.655555555555556,0.366666666666667,0.366666666666667,1.23333333333333,0.25037037037037,0.500370233297676,0.655555555555556,-0.587433010816511,1.89854412192762,0.288888888888889,0,NA,NA,NA,18.1,26.6,25,NA,1.35,25.1333333333333,26.6,25,NA,1.35,2.56666666666667,26.6,25,NA,0.133333333333333,26.6,26.6,25,NA,2.56666666666667,181.501111111111,NA,NA,NA,2.96055555555556,13.4722348224454,NA,NA,NA,1.72062650088727,18.1,26.6,25,NA,1.35,-15.3668865839927,NA,NA,NA,-14.1092157623459,51.5668865839927,NA,NA,NA,16.8092157623459,7.77819840132472,NA,NA,NA,1.21666666666667
