phase,3019,3023,3032,3037,3041,3043,3047,3048,3048,3051,3062,3064,3065,3074,3077,3079,3085,3087
16,0.576849827,0.919358574,0.398734471,0.409666061,0.635192868,0.372907848,0.595195785,0.476896825,0.310818971,1.009006778,0.251507028,0.921608934,1.018625758,0.471109753,0.905466664,1.534776606,0.843895691,0.309988373
16,0.264954324,0.645753274,0.366587224,0.345123284,0.660017331,0.479780811,0.441764791,1.072526927,0.188668362,0.845092736,0.179035075,0.637879807,0.863661491,0.639183587,0.430478761,1.227935217,0.609829734,0.001799802
16,0.140457549,0.464469067,0.375060779,0.628254676,0.337771188,0.697903922,0.051847169,0.881926462,0.191185746,0.512753598,0.394335677,0.343321608,0.211312253,0.38014553,0.40835384,0.926729597,0.111194614,0.146870789
16,0.022259263,0.256984633,0.290037888,0.802744153,0.015898251,0.750142398,0.346490285,0.814574037,0.10119641,0.41139812,0.574602333,0.010239967,0.467387753,0.544960814,0.173672576,0.187475163,0.19032123,0.745159156
16,0.056059645,0.099172791,0.070897033,0.58090297,0.011780451,0.661441844,0.04638173,0.318004249,0.045538179,0.086014798,0.450738994,0.018768769,0.390344583,0.152865246,0.155536188,0.007962382,0.015609197,0.225227786
16,0.004049555,0.000749918,0.031584733,0.383980802,0.022209883,0.019854906,0,0.483546293,0.004802137,0.001649819,0.144289387,0.008165766,0.252132621,0.18901592,0.002551135,0.044889517,0.003451536,0.116947208
16,0.024488079,0.000150234,0,0.385726623,0.002852853,0.010510511,0.005693054,0.536345497,0.008144541,0.002704205,0.016578711,0.02514682,0.010640811,0.060755374,0,0.012319156,0.004954955,0
16,0.016710294,0.000150067,0.012341888,0.352995268,0.002701202,0.00522659,0,0.118968532,0.042084316,0,0.016357279,0.01278499,0.006599274,0.124304484,0,0.013030062,0.001800801,0.007653406
18,0.028291049,0.0003003,0.037457614,0.012277294,0.031780491,0.013521025,0,0.002854439,0.04311254,0.04553871,0.002464597,0,0,0.024056037,0,0.00015015,0.053403359,0
20,0.012305476,0,0.012305476,0.007754944,0.012210789,0.044288945,0.00420187,0.001499835,0.035698086,0.001649819,0.002136361,0,0.001350601,0.00471423,0.028480575,0.016507346,0.032073304,0
22,0.005405405,0.002403738,0.001537801,0.023297905,0.001264098,0.002253504,0.012319156,0,0.159437828,0,0.019929519,0.00165257,0.004356775,0.000900901,0.005255255,0.022835509,0.002553971,0.009464718
24,0.002251002,0.028708974,0,0.019372624,0.008699043,0.00420187,0.02399736,0.546255545,0.200796869,0,0.031346552,0.005699373,0.38291742,0.093911241,0,0.001650735,0,0.002849687
26,0.007812148,0.006634659,0.153578623,0.105445191,0.009464718,0.007661914,0.007962382,0.765178945,0.18815252,0.107771063,0.141159556,0.014733571,0.051911339,0.151565809,0.057878524,0.004866999,0.001501502,0
28,0.143475674,0.175702198,0.625675238,0.325688006,0.042056282,0.061355521,0.002100935,1.288786491,0.372621176,0.181541279,0.659174748,0.201257328,0.640030198,0.740892349,0.387072051,0.49069206,0.116769643,0
30,0.948920222,0.541429504,1.147841051,0.528954954,0.488454469,0.249990163,0.593554474,1.155721801,0.801170587,0.334768851,1.160113467,0.577837567,1.354795164,1.121400728,1.014394524,0.104745874,0.69757295,0.848190177
32,1.307575475,1.10635579,1.277775184,1.236545652,0.984936947,1.427067143,1.08639549,1.494391524,1.148916678,1.169346398,1.348893498,1.263882821,1.072991446,1.145808159,1.360466175,1.693421641,1.186121777,1.51770113
34,1.299308479,1.165081571,1.321023722,1.372655447,1.169761747,1.36396168,1.205520456,1.324808657,1.207969178,1.386710888,1.414124206,1.350031271,1.259498247,1.328198252,1.563639294,1.765492964,0.942351444,1.699801446
36,1.269769982,1.14541693,1.062755642,1.221403004,0.997084042,1.280810961,1.054744445,1.224012909,0.713050122,1.149544309,1.334540161,1.010150673,1.579344709,1.141384823,1.245256848,1.637011989,0.858697419,1.490452182
38,0.492404405,0.673549515,0.544970083,0.848701444,0.61827243,0.745212764,0.666006546,0.841628779,0.279769125,0.464535584,0.887968834,0.237907107,0.818972263,0.755216758,0.776292493,1.317850942,0.469417581,1.023776234
40,0.154008343,0.254874299,0.099981199,0.251214887,0.159903148,0.144205808,0.087587471,0.137584739,0.038875739,0.032504463,0.312173187,0.016181465,0.584673535,0.202583417,0.292792013,0.176360796,0.124816367,0.268713287
42,0.014318335,0.009371303,0.009199307,0.051617796,0.012825689,0.014671342,0.014270797,0.005167299,0.015173595,0.010791044,0.037112777,0.008174844,0.033445726,0.011821009,0.034195509,0.013399451,0.016737473,0.016110053
44,0.016768062,0.005117903,0.003151402,0.016687813,0.008223359,0.010948796,0.004499505,0.00465207,0.000599934,0.004564163,0.014312114,0.010198878,0.022990239,0.008352245,0.020148023,0.00420187,0.009949512,0.008699043
46,0.01990638,0.009937244,0.003601603,0.002552553,0.007455984,0.01976731,0.01607575,0.003039436,0.013363363,0.004811816,0.010716901,0.00960961,0.008144541,0.006152738,0.02012012,0.003751669,0.00616584,0.022258655
