0,0,0.1,0.033333,0,33.567,10,2.1833,312.68,10569,0,NaN,NaN,25.667,0,176.15,NaN,NaN,2
1,0,0.1,1.5667,233.48,50.967,2,3.6667,1161.4,8501.7,1,NaN,0,0,7.3333,141.69,1.5,NaN,1
0,2,0.23333,NaN,NaN,NaN,2,1.1667,34.021,1710.5,1,NaN,NaN,0,2.3333,28.461,NaN,NaN,2
1,1,1,NaN,NaN,NaN,5,2.7933,613.31,9381.5,0,0,0,0,13.967,156.36,NaN,NaN,1
0,2,0.1,NaN,NaN,NaN,0,NaN,NaN,931.49,1,NaN,NaN,0,0,15.516,NaN,NaN,NaN
2,0,0.3,2.6,387.92,57.4,0,NaN,NaN,513.5,1,0,0,0,0,8.5583,2.5333,NaN,NaN
0,2,3.3,NaN,NaN,NaN,1,2.2667,581.52,1931.1,1,NaN,NaN,2.2667,0,32.167,NaN,NaN,1
2,0,0.43333,2.4333,268.44,57.567,0,NaN,NaN,1223.3,1,0,0,0,0,20.388,2.3667,NaN,NaN
0,2,4.1667,NaN,NaN,NaN,3,0.25556,21.831,1376.7,1,NaN,NaN,0.76667,0,22.932,NaN,NaN,1
1,0,0.33333,0.2,1.024,59.8,0,NaN,NaN,1940.7,1,0,0,0,0,32.345,0.13333,NaN,NaN
0,2,0.66667,NaN,NaN,NaN,3,0.65556,133.95,2297.8,1,NaN,NaN,0.33333,1.6333,38.275,NaN,NaN,1
1,0,0.93333,2.9,259.89,57.133,0,NaN,NaN,1052.5,1,0,0,0,0,17.532,2.8333,NaN,NaN
0,2,0.76667,NaN,NaN,NaN,4,1.625,284.36,2322,1,NaN,NaN,1.2,5.3,38.7,NaN,NaN,1
1,1,0.2,NaN,NaN,NaN,NaN,NaN,NaN,9.0122,0,0,0,NaN,NaN,0.1502,NaN,NaN,NaN
0,2,1.8,NaN,NaN,NaN,6,6,210.42,3251.7,1,NaN,NaN,0.1,35.9,54.135,NaN,NaN,1
2,2,0.23333,NaN,NaN,NaN,3,0.56667,27.786,3161.5,0,1,0,0,1.7,52.692,NaN,NaN,3
0,2,1.1333,NaN,NaN,NaN,3,1.2667,263.46,2070.5,1,NaN,NaN,3.8,0,34.509,NaN,NaN,1
2,0,0.5,1.8,175.2,58.133,1,0,0,1465.5,1,0,0,0,0,24.426,1.7333,NaN,3
0,2,1.3333,NaN,NaN,NaN,5,0.62667,76.343,2432.1,1,NaN,NaN,3.1333,0,40.512,NaN,NaN,1
1,0,0.76667,6.4667,1410.8,53.567,0,NaN,NaN,2783.7,0,1,0,0,0,46.369,2.3,4.0333,NaN
0,2,1.7,NaN,NaN,NaN,2,1.6167,247.28,1100.3,1,NaN,NaN,0,3.2333,18.328,NaN,NaN,2
2,0,1.4,8.7,2217.1,51.3,0,NaN,NaN,3056.5,0,1,0,0,0,50.941,4.5333,3.9,NaN
0,2,4.8,NaN,NaN,NaN,2,0,0,517.85,1,NaN,NaN,0,0,8.626,NaN,NaN,1
