0,2,0.1,NaN,NaN,NaN,9,4.9,800.34,10632,1,NaN,NaN,44.1,0,177.21,NaN,NaN,1
1,0,0.1,7.0333,1277.5,40.433,4,2.9667,653.25,9705.2,0,NaN,0,0,11.867,162.84,3.2333,3.6667,3
0,2,0.26667,NaN,NaN,NaN,6,2.2389,323.93,5833.5,1,NaN,NaN,8.4,5.0333,97.768,NaN,NaN,1
2,0,2.1667,2.3333,34.622,57.167,0,NaN,NaN,835.93,1,0,0,0,0,14.049,2.2667,NaN,NaN
0,2,5.4333,NaN,NaN,NaN,0,NaN,NaN,695.19,1,NaN,NaN,0,0,11.645,NaN,NaN,NaN
2,0,3.0333,4.2333,209.92,50.233,2,2.5,670.21,4389.6,1,0,0,0,5,73.65,4.1667,NaN,1
0,2,4.5333,NaN,NaN,NaN,6,1.6056,291,4984.5,1,NaN,NaN,6.6333,3,83.585,NaN,NaN,2
2,0,1.8,4.7,820.37,52.767,1,2.0333,354.77,2735.9,0,0,0,0,2.0333,45.93,2.8333,1.7333,2
0,2,2.8,NaN,NaN,NaN,1,2.5667,629.52,3116.5,1,NaN,NaN,2.5667,0,52.231,NaN,NaN,1
1,0,1,1.6,61.805,55.233,1,2.7,790.07,1831.8,1,0,0,0,2.7,30.735,1.5333,NaN,1
0,2,5.6667,NaN,NaN,NaN,1,2.4,599.4,2287.1,1,NaN,NaN,2.4,0,38.373,NaN,NaN,1
1,0,2.6667,4.9,490.89,54.733,0,NaN,NaN,841.03,0,0,0,0,0,14.103,4.1,0.66667,NaN
0,2,1.8333,NaN,NaN,NaN,2,2.6,503.68,2563.1,1,NaN,NaN,2.1667,3.0333,42.982,NaN,NaN,1
2,0,1.4333,4.6667,214.33,54.933,0,NaN,NaN,816.33,1,0,0,0,0,13.697,4.6,NaN,NaN
0,2,5.7667,NaN,NaN,NaN,10,2.3833,454.88,7646.8,1,NaN,NaN,13.767,10.067,128.16,NaN,NaN,2
1,0,0.1,0.76667,192.08,40.7,5,3.56,699.25,8260.1,1,0,0,0,17.8,138.67,0.7,NaN,1
0,0,1.4333,0.033333,0,47.633,5,1.8,190.88,3751,0,NaN,NaN,5.5,6.0667,62.937,NaN,NaN,2
1,1,2.7,NaN,NaN,NaN,1,1.3,238.44,1666.8,0,0,0,0,1.3,27.95,NaN,NaN,1
0,2,2.6667,NaN,NaN,NaN,5,3.0533,564.28,5342.8,1,NaN,NaN,4.9,10.367,89.645,NaN,NaN,1
1,0,1.6667,1.8333,20.742,57.833,0,NaN,NaN,958.21,1,0,0,0,0,16.059,1.7667,NaN,NaN
0,2,5.8333,NaN,NaN,NaN,0,NaN,NaN,386.75,1,NaN,NaN,0,0,6.4819,NaN,NaN,NaN
2,0,1.8667,3.3667,333.78,56.233,0,NaN,NaN,731.18,1,0,0,0,0,12.268,3.3,NaN,NaN
0,2,2.3667,NaN,NaN,NaN,2,2.4,346.07,2262,1,NaN,NaN,4.8,0,37.974,NaN,NaN,1
2,2,0.36667,NaN,NaN,NaN,0,NaN,NaN,1635.4,0,0,0,0,0,27.424,NaN,NaN,NaN
0,2,3.2,NaN,NaN,NaN,9,3.1815,608.91,9075.9,1,NaN,NaN,15,13.633,152.2,NaN,NaN,3
2,2,0.36667,NaN,NaN,NaN,0,NaN,NaN,981.19,0,0,0,0,0,16.472,NaN,NaN,NaN
0,2,5.7333,NaN,NaN,NaN,3,3.2222,610.16,3699.8,1,NaN,NaN,6,3.6667,62.008,NaN,NaN,1
1,0,1.5,6.6333,1108.8,52.933,0,NaN,NaN,2050.5,0,1,0,0,0,34.424,5.6333,0.8,NaN
0,2,3.6667,NaN,NaN,NaN,0,NaN,NaN,125.26,1,NaN,NaN,0,0,2.1006,NaN,NaN,NaN
1,0,1.8,3.3667,346.29,56.233,0,NaN,NaN,676.83,1,0,0,0,0,11.356,3.3,NaN,NaN
0,2,5.7,NaN,NaN,NaN,0,NaN,NaN,760.69,1,NaN,NaN,0,0,12.749,NaN,NaN,NaN
2,0,1.7,2.8333,70.045,56.767,0,NaN,NaN,849.19,1,0,0,0,0,14.248,2.7667,NaN,NaN
0,2,4.8,NaN,NaN,NaN,1,3,543.62,1182.9,1,NaN,NaN,3,0,19.825,NaN,NaN,1
2,0,1.2333,1.9333,69.868,57.7,0,NaN,NaN,778.29,1,0,0,0,0,13.051,1.8667,NaN,NaN
0,2,4.3333,NaN,NaN,NaN,4,3.3917,475.72,3475.7,1,NaN,NaN,10.067,3.5,58.284,NaN,NaN,3
1,1,0.1,NaN,NaN,NaN,1,3.1,990.64,1821.7,0,1,0,0,3.1,30.617,NaN,NaN,1
0,2,9.5,NaN,NaN,NaN,4,3.2417,657.33,5629.3,1,NaN,NaN,6.6667,6.3,94.345,NaN,NaN,1
2,0,0.3,2.5667,176.87,57.033,0,NaN,NaN,787.53,1,0,0,0,0,13.214,2.5,NaN,NaN
0,2,5.0333,NaN,NaN,NaN,2,1.6167,230.72,1744.9,1,NaN,NaN,2.8,0.43333,29.244,NaN,NaN,1
2,0,1.5667,5.7,1078.9,53.9,0,NaN,NaN,1427.7,0,0,0,0,0,23.955,3.4333,2.1333,NaN
0,2,5.5667,NaN,NaN,NaN,2,0.11667,4.8819,1174.1,1,NaN,NaN,0.23333,0,19.678,NaN,NaN,1
2,0,1.7333,3.0333,86.502,53.7,4,0.64167,52.952,2464,1,0,0,0,2.5667,41.365,2.9667,NaN,3
