frame_idx,led_1_status,led_2_status,0_x,0_y
6,0,0,714,199
7,0,0,714,199
8,0,0,715,200
9,0,0,714,199
10,0,0,714,199
11,0,0,714,199
12,0,0,715,200
13,0,0,715,200
14,0,0,715,200
15,0,0,715,200
16,0,0,715,200
17,0,0,715,200
18,0,0,714,199
19,0,0,715,200
20,0,0,715,200
21,0,0,715,200
22,0,0,715,200
23,0,0,715,200
24,0,0,715,200
25,0,0,715,200
26,0,0,715,200
27,0,0,715,200
28,0,0,715,200
29,0,0,714,200
30,0,0,714,199
31,0,0,715,200
32,0,0,715,200
33,0,0,715,200
34,0,0,715,200
35,0,0,715,199
36,0,0,715,200
37,0,0,715,200
38,0,0,714,199
39,0,0,715,200
40,0,0,715,200
41,0,0,715,200
42,0,0,715,200
43,0,0,715,199
44,0,0,715,199
45,0,0,715,200
46,0,0,715,200
47,0,0,715,200
48,0,0,715,200
49,0,0,715,200
50,0,0,715,200
51,0,0,715,200
52,0,0,715,200
53,0,0,715,200
54,0,0,715,199
55,0,0,715,199
56,0,0,715,199
57,0,0,715,199
58,0,0,715,199
59,0,0,715,199
60,0,0,714,199
61,0,0,714,199
62,0,0,714,199
63,0,0,714,199
64,0,0,714,199
65,0,0,714,199
66,0,0,714,199
67,0,0,714,199
68,0,0,714,199
69,0,0,714,199
70,0,0,714,199
71,0,0,714,199
72,0,0,714,199
73,0,0,714,199
74,0,0,714,199
75,0,0,714,199
76,0,0,714,199
77,0,0,714,199
78,0,0,714,199
79,0,0,714,199
80,0,0,714,199
81,0,0,714,199
82,0,0,714,199
83,0,0,713,199
84,0,0,714,199
85,0,0,713,199
86,0,0,713,199
87,0,0,713,199
88,0,0,713,199
89,0,0,713,199
90,0,0,713,199
91,0,0,713,199
92,0,0,713,199
93,0,0,713,199
94,0,0,713,199
95,0,0,713,199
96,0,0,713,199
97,0,0,713,199
98,0,0,713,199
99,0,0,713,199
100,0,0,713,199
101,0,0,713,199
102,0,0,713,199
103,0,0,713,199
104,0,0,713,199
105,0,0,713,199
106,0,0,713,199
107,0,0,713,199
108,0,0,713,199
109,0,0,713,199
110,0,0,713,199
111,0,0,713,199
112,0,0,713,199
113,0,0,713,199
