0,2,0.1,NaN,NaN,NaN,6,5.9333,688.81,7354.2,1,NaN,NaN,35.6,0,122.57,NaN,NaN,3
1,1,0.1,NaN,NaN,NaN,1,7.1667,1007.6,2921.6,0,NaN,0,0,7.1667,48.693,NaN,NaN,1
0,2,5.3,NaN,NaN,NaN,3,0.81111,0.67334,314.19,1,NaN,NaN,0,2.4333,5.2307,NaN,NaN,1
1,0,1.0667,14.833,1571.8,37.1,1,8,1572.3,5120.8,0,0,0,0,8,85.346,9.4,5.3,3
0,2,0.1,NaN,NaN,NaN,6,2.8667,336.52,4438.7,1,NaN,NaN,5.4,11.8,73.938,NaN,NaN,1
1,0,1.1667,21.433,3202.4,29.833,2,4.3,704.94,6752.2,0,0,0,0,8.6,112.54,7.5333,13.633,2
0,2,0.6,NaN,NaN,NaN,4,5.05,602.71,5254.2,1,NaN,NaN,11.967,8.2333,87.522,NaN,NaN,2
2,0,0.86667,3.4667,318.27,53.867,3,0.82222,128.81,3801.5,1,0,0,0,2.4667,63.358,3.4,NaN,2
0,2,1.4,NaN,NaN,NaN,3,4.6,709.53,4048.7,1,NaN,NaN,7.6,6.2,67.441,NaN,NaN,1
1,0,0.1,7.7333,1226.1,52.267,0,NaN,NaN,2744.3,0,1,0,0,0,45.738,2.1333,5.4667,NaN
0,2,1.1667,NaN,NaN,NaN,3,2.7,345.51,3059.9,1,NaN,NaN,3.5,4.6,50.97,NaN,NaN,1
2,1,0.2,NaN,NaN,NaN,3,2.6333,523.53,5063,0,1,0,0,7.9,84.384,NaN,NaN,3
0,2,0.1,NaN,NaN,NaN,3,5.9556,909.28,5117,1,NaN,NaN,4.2667,13.6,85.236,NaN,NaN,1
2,0,0.1,7.5667,1376.5,50.567,2,0.88333,140.21,3426.1,0,0,0,0,1.7667,57.102,2.9333,4.3667,1
0,0,0.1,0.033333,0,48.6,4,2.625,431.41,3539.8,0,NaN,NaN,5.1667,5.9,58.964,NaN,NaN,2
1,0,0.53333,7.8333,1463.1,50.9,1,1.2,179.21,3445.2,0,1,0,0,1.2,57.42,6.2333,1.4667,2
0,2,3.2333,NaN,NaN,NaN,2,2.5833,195.05,2013.6,1,NaN,NaN,4.6333,0.53333,33.541,NaN,NaN,3
1,1,0.1,NaN,NaN,NaN,1,4.7333,1270.6,3825,0,0,0,0,4.7333,63.75,NaN,NaN,1
0,2,0.13333,NaN,NaN,NaN,2,0.26667,5.9287,1324.4,1,NaN,NaN,0,0.53333,22.062,NaN,NaN,1
1,0,0.46667,5.1333,489.23,54.867,0,NaN,NaN,1367.4,1,0,0,0,0,22.789,5.0667,NaN,NaN
0,2,1.3,NaN,NaN,NaN,0,NaN,NaN,603.09,1,NaN,NaN,0,0,10.04,NaN,NaN,NaN
2,0,2.2667,8.2333,1000.5,50.3,3,0.42222,17.124,2722.9,1,0,0,0,1.2667,45.382,8.1667,NaN,2
0,2,0.73333,NaN,NaN,NaN,2,3.1167,479.74,3534.9,1,NaN,NaN,6.2333,0,58.883,NaN,NaN,1
2,0,1.3333,5.4667,714.2,53.567,2,0.41667,26.58,1994.7,1,0,0,0,0.83333,33.245,5.4,NaN,3
0,2,1.5667,NaN,NaN,NaN,1,4.1333,851.19,2404,1,NaN,NaN,4.1333,0,40.044,NaN,NaN,1
2,0,0.16667,5,471.22,53.867,1,1.0667,121.08,2700.2,1,0,0,0,1.0667,45.004,4.9333,NaN,2
0,2,0.43333,NaN,NaN,NaN,6,1.4167,260.65,4110.2,1,NaN,NaN,6.0667,2.4333,68.465,NaN,NaN,1
1,0,0.73333,2.3333,337.79,56.067,1,1.5333,291.43,2261.9,1,0,0,0,1.5333,37.698,2.2667,NaN,2
0,2,1.2667,NaN,NaN,NaN,0,NaN,NaN,1012.2,1,NaN,NaN,0,0,16.861,NaN,NaN,NaN
2,0,0.76667,1.5333,52.123,51.7,3,2.2,414.94,2865.8,1,0,0,0,6.6,47.764,1.4667,NaN,3
0,2,0.1,NaN,NaN,NaN,2,5.0333,750.05,2868.3,1,NaN,NaN,6.6667,3.4,47.778,NaN,NaN,1
2,0,1.0667,4,387.55,56,0,NaN,NaN,1126.9,1,0,0,0,0,18.782,3.9333,NaN,NaN
