0,0,16.133,0.033333,0,59.967,NaN,NaN,NaN,293.01,0,NaN,NaN,NaN,NaN,4.8835,NaN,NaN,NaN
1,0,1.8667,19.467,1844.5,40,0,NaN,NaN,3107.8,0,NaN,0,0,0,52.261,10.867,8.4,NaN
0,2,9.7,NaN,NaN,NaN,0,NaN,NaN,960.45,1,NaN,NaN,0,0,16.151,NaN,NaN,NaN
2,0,2.7,5.8333,138.34,53.667,0,NaN,NaN,593.28,1,0,0,0,0,9.971,5.7667,NaN,NaN
0,2,6.2,NaN,NaN,NaN,0,NaN,NaN,1256.5,1,NaN,NaN,0,0,21.117,NaN,NaN,NaN
2,0,2,10.133,979.47,49.333,0,NaN,NaN,1694.4,0,0,0,0,0,28.493,6.4667,3.4,NaN
0,2,4.9333,NaN,NaN,NaN,0,NaN,NaN,1120.6,1,NaN,NaN,0,0,18.844,NaN,NaN,NaN
1,0,2.0333,5.3,87.116,54.1,0,NaN,NaN,734.01,1,0,0,0,0,12.357,5.2333,NaN,NaN
0,2,6.6667,NaN,NaN,NaN,0,NaN,NaN,1466.3,1,NaN,NaN,0,0,24.658,NaN,NaN,NaN
2,0,1.4,2.9667,104.1,56.5,0,NaN,NaN,760.1,1,0,0,0,0,12.782,2.9,NaN,NaN
0,2,2.8333,NaN,NaN,NaN,1,7.9667,560.93,2377.4,1,NaN,NaN,7.9667,0,39.956,NaN,NaN,1
1,0,1.0333,6.7,748.22,52.767,0,NaN,NaN,1428.8,1,0,0,0,0,24.027,6.6333,NaN,NaN
0,2,5.9667,NaN,NaN,NaN,0,NaN,NaN,1444.4,1,NaN,NaN,0,0,24.289,NaN,NaN,NaN
1,0,1.2,3.6667,309.68,55.8,0,NaN,NaN,1013.1,1,0,0,0,0,17.036,3.6,NaN,NaN
0,2,1.8,NaN,NaN,NaN,0,NaN,NaN,1422.4,1,NaN,NaN,0,0,23.907,NaN,NaN,NaN
1,0,0.93333,4.3667,500.05,55.133,0,NaN,NaN,1356.9,1,0,0,0,0,22.805,4.3,NaN,NaN
0,2,2.4,NaN,NaN,NaN,1,32.033,1117,2457.7,1,NaN,NaN,0,32.033,41.305,NaN,NaN,1
2,0,1.8,5.9667,315.62,53.467,0,NaN,NaN,1114.6,1,0,0,0,0,18.754,5.9,NaN,NaN
0,2,1.7333,NaN,NaN,NaN,0,NaN,NaN,1673.7,1,NaN,NaN,0,0,28.114,NaN,NaN,NaN
2,0,2.3333,6,586.42,53.467,0,NaN,NaN,1222.1,0,0,0,0,0,20.551,5.6333,0.23333,NaN
0,2,5,NaN,NaN,NaN,0,NaN,NaN,1661.2,1,NaN,NaN,0,0,27.919,NaN,NaN,NaN
1,0,1.5667,4.2,97.134,55.233,0,NaN,NaN,787.78,1,0,0,0,0,13.255,4.1333,NaN,NaN
0,2,3.3,NaN,NaN,NaN,0,NaN,NaN,1017.8,1,NaN,NaN,0,0,17.106,NaN,NaN,NaN
1,0,1.6667,5.4,413.76,54.033,0,NaN,NaN,1218.5,1,0,0,0,0,20.502,5.3333,NaN,NaN
0,2,0.3,NaN,NaN,NaN,4,7.6,50.038,1770.1,1,NaN,NaN,0.4,30,29.765,NaN,NaN,3
2,0,1.6667,6.1,636.65,53.333,0,NaN,NaN,1514.5,1,0,0,0,0,25.482,6.0333,NaN,NaN
0,2,2.7,NaN,NaN,NaN,4,0.35,4.2213,1341.4,1,NaN,NaN,1.4,0,22.544,NaN,NaN,1
2,0,1.6333,5.9667,740.06,53.467,0,NaN,NaN,1562,0,0,0,0,0,26.282,4.2,1.6333,NaN
0,2,3.4,NaN,NaN,NaN,6,4,30.808,1454.9,1,NaN,NaN,24,0,24.452,NaN,NaN,2
2,0,0.6,6.9333,794.4,52.533,0,NaN,NaN,1761.9,0,0,0,0,0,29.629,5.4333,1.3667,NaN
0,2,0.43333,NaN,NaN,NaN,1,5.2667,735.41,2335,1,NaN,NaN,5.2667,0,39.244,NaN,NaN,1
1,0,1.6667,4.5,433.93,54.933,0,NaN,NaN,1193.1,1,0,0,0,0,20.075,4.4333,NaN,NaN
0,2,1,NaN,NaN,NaN,2,0.11667,8.6035,951.79,1,NaN,NaN,0,0.23333,15.996,NaN,NaN,1
1,0,0.13333,4.4,553.66,55.067,0,NaN,NaN,1196.3,1,0,0,0,0,20.117,4.3333,NaN,NaN
0,2,0.53333,NaN,NaN,NaN,2,0.13333,20.279,1185.4,1,NaN,NaN,0,0.26667,19.934,NaN,NaN,1
2,0,2.0667,7.9,561.16,51.533,0,NaN,NaN,1423.3,1,0,0,0,0,23.948,7.8333,NaN,NaN
0,2,3.9333,NaN,NaN,NaN,4,3.25,216.77,2591.8,1,NaN,NaN,13,0,43.511,NaN,NaN,2
2,0,1.0667,4.9333,226.49,54.533,0,NaN,NaN,1263.7,1,0,0,0,0,21.251,4.8667,NaN,NaN
0,2,9.3,NaN,NaN,NaN,1,4.0667,715.41,1484.4,1,NaN,NaN,4.0667,0,24.962,NaN,NaN,1
1,0,2,11.833,1728.4,47.633,0,NaN,NaN,2632.8,0,1,0,0,0,44.273,4.7333,6.9667,NaN
0,2,10.8,NaN,NaN,NaN,0,NaN,NaN,701.56,1,NaN,NaN,0,0,11.791,NaN,NaN,NaN
1,0,4.1333,6.2,354.2,53.267,0,NaN,NaN,889.1,1,0,0,0,0,14.951,6.1333,NaN,NaN
0,2,0.56667,NaN,NaN,NaN,0,NaN,NaN,2084.2,1,NaN,NaN,0,0,35.029,NaN,NaN,NaN
1,0,2.2667,5.2333,205.2,54.2,0,NaN,NaN,735.98,1,0,0,0,0,12.383,5.1667,NaN,NaN
0,2,7.7333,NaN,NaN,NaN,0,NaN,NaN,565.9,1,NaN,NaN,0,0,9.5162,NaN,NaN,NaN
2,0,2.2,9.1333,847.86,50.367,0,NaN,NaN,1637.2,0,1,0,0,0,27.516,8.5,0.5,NaN
0,2,4.7333,NaN,NaN,NaN,2,8.0333,703.88,3140.6,1,NaN,NaN,16.067,0,52.784,NaN,NaN,1
1,0,2.3,11.8,1540.8,47.667,0,NaN,NaN,2223.1,0,1,0,0,0,37.384,8.7667,2.9,NaN
0,2,7.7,NaN,NaN,NaN,1,7.2667,23.62,902.21,1,NaN,NaN,0,7.2667,15.172,NaN,NaN,1
2,0,1.9333,9.5,558.89,49.9,0,NaN,NaN,1129.2,1,0,0,0,0,19.01,9.4333,NaN,NaN
0,2,6.5333,NaN,NaN,NaN,8,2.6417,100.75,1976.1,1,NaN,NaN,21.133,0,33.23,NaN,NaN,3
2,0,2.0667,6.4667,628.33,53,0,NaN,NaN,1498.9,1,0,0,0,0,25.205,6.4,NaN,NaN
0,2,3.7,NaN,NaN,NaN,5,5.7733,46.599,1385.5,1,NaN,NaN,28.867,0,23.286,NaN,NaN,3
1,0,3.0667,6.5333,232.71,52.933,0,NaN,NaN,835.68,1,0,0,0,0,14.053,6.4667,NaN,NaN
0,2,5.8333,NaN,NaN,NaN,35,0.20095,0.028539,1177.6,1,NaN,NaN,0,7.0333,19.803,NaN,NaN,3
1,1,4.4333,NaN,NaN,NaN,NaN,NaN,NaN,580.37,0,0,0,NaN,NaN,9.7596,NaN,NaN,NaN
0,2,1.7667,NaN,NaN,NaN,0,NaN,NaN,715.21,1,NaN,NaN,0,0,12.02,NaN,NaN,NaN
2,0,3.9667,7.2333,298.82,52.233,0,NaN,NaN,1130.7,1,0,0,0,0,19.014,7.1667,NaN,NaN
0,2,4.5333,NaN,NaN,NaN,2,4.95,425.97,2082.1,1,NaN,NaN,9.9,0,34.993,NaN,NaN,1
2,0,0.83333,4.5333,328.5,55.533,0,NaN,NaN,1259.4,1,0,0,0,0,20.967,4.4667,NaN,NaN
