0,2,0.13333,NaN,NaN,NaN,9,3.063,637.97,10828,1,NaN,NaN,27.567,0,180.47,NaN,NaN,2
2,2,0.1,NaN,NaN,NaN,9,0.71481,160.81,10184,0,NaN,0,0,6.4333,169.64,NaN,NaN,2
0,2,0.23333,NaN,NaN,NaN,9,1.7704,418.85,9250.1,1,NaN,NaN,8.4,7.5333,154.08,NaN,NaN,1
1,1,0.1,NaN,NaN,NaN,1,4,1187.5,3389.6,0,1,0,0,4,56.243,NaN,NaN,1
0,2,3.5667,NaN,NaN,NaN,3,0.18889,8.9441,1766,1,NaN,NaN,0,0.56667,29.417,NaN,NaN,2
2,0,1.2333,7.5,1433.2,52.367,1,0.066667,1.0092,5548.7,1,0,0,0,0.066667,92.478,7.4333,NaN,3
0,2,1.1333,NaN,NaN,NaN,7,2.1095,511.19,7314.8,1,NaN,NaN,6.2667,8.5,121.85,NaN,NaN,1
1,0,0.1,5.6667,964.46,49.967,3,1.3889,444.47,7037.4,1,0,0,0,4.1667,117.29,5.6,NaN,3
0,2,0.2,NaN,NaN,NaN,11,1.7879,374.41,9201.5,1,NaN,NaN,6.1333,13.533,153.27,NaN,NaN,2
1,1,0.66667,NaN,NaN,NaN,NaN,NaN,NaN,423.16,0,0,0,NaN,NaN,7.0527,NaN,NaN,NaN
0,2,1.3667,NaN,NaN,NaN,1,4,954.16,2904.7,1,NaN,NaN,4,0,48.385,NaN,NaN,3
1,0,0.1,8.3667,1828.5,49.933,1,1.6333,589.87,3173.5,0,0,0,0,1.6333,52.891,5.9333,2.1667,1
0,2,5.3333,NaN,NaN,NaN,0,NaN,NaN,1346.9,1,NaN,NaN,0,0,22.436,NaN,NaN,NaN
2,0,1.6,3.9667,442.48,56.033,0,NaN,NaN,3062.3,1,0,0,0,0,51.038,3.9,NaN,NaN
0,2,0.16667,NaN,NaN,NaN,4,2.8917,696.76,4906.7,1,NaN,NaN,8.2,3.3667,81.733,NaN,NaN,1
1,0,0.5,1.9,124.38,58.1,0,NaN,NaN,1147.3,1,0,0,0,0,19.122,1.8333,NaN,NaN
0,2,2.2667,NaN,NaN,NaN,3,1.2444,287.05,3231.9,1,NaN,NaN,1.7667,1.9667,53.835,NaN,NaN,3
2,0,0.2,3.1333,606.79,46.933,7,1.3571,454.9,10377,1,0,0,0,9.5,172.86,3.0667,NaN,1
0,2,0.13333,NaN,NaN,NaN,8,4.3333,599.88,8122.7,1,NaN,NaN,29.233,5.4333,135.3,NaN,NaN,2
2,2,1.1333,NaN,NaN,NaN,0,NaN,NaN,1168.2,0,0,0,0,0,19.471,NaN,NaN,NaN
0,2,2.1667,NaN,NaN,NaN,1,0.3,3.2309,1867,1,NaN,NaN,0.3,0,31.1,NaN,NaN,1
1,0,1.0667,3.1667,217.35,56.833,0,NaN,NaN,1273.2,1,0,0,0,0,21.221,3.1,NaN,NaN
0,2,0.63333,NaN,NaN,NaN,10,1.1133,277.85,6903.7,1,NaN,NaN,4.9333,6.2,115,NaN,NaN,1
2,0,0.1,2.3,404.29,53.367,3,1.3778,520.18,6216.8,0,1,0,0,4.1333,103.61,0.73333,1.4333,1
0,2,0.13333,NaN,NaN,NaN,3,1.9778,529.86,3727.9,1,NaN,NaN,2.8333,3.1,62.097,NaN,NaN,1
2,0,1.1,4.5,529.97,55.333,1,0.1,3.9901,1752.6,0,0,0,0,0.1,29.21,3.4667,0.9,2
0,2,3.6,NaN,NaN,NaN,13,1.9795,556.62,12832,1,NaN,NaN,14.967,10.767,213.75,NaN,NaN,2
1,1,0.1,NaN,NaN,NaN,4,1.1833,364.13,8318.6,0,1,0,0,4.7333,138.64,NaN,NaN,1
0,2,1.6333,NaN,NaN,NaN,12,1.775,477.04,11412,1,NaN,NaN,10.1,11.2,190.09,NaN,NaN,3
1,0,0.93333,6.7,1978.1,53.3,0,NaN,NaN,2608,0,0,0,0,0,43.466,2.3333,4.1667,NaN
0,2,4.4333,NaN,NaN,NaN,0,NaN,NaN,1468.6,1,NaN,NaN,0,0,24.463,NaN,NaN,NaN
2,0,2.5,7.7333,1129.1,52.267,0,NaN,NaN,1925,0,1,0,0,0,32.084,6.2667,1.3333,NaN
0,2,1.4333,NaN,NaN,NaN,8,3.1083,820.84,10549,1,NaN,NaN,12.833,12.033,175.73,NaN,NaN,3
2,2,0.23333,NaN,NaN,NaN,0,NaN,NaN,1840.7,0,0,0,0,0,30.678,NaN,NaN,NaN
0,2,0.73333,NaN,NaN,NaN,3,1.8111,504.37,2331.8,1,NaN,NaN,2.7,2.7333,38.842,NaN,NaN,1
1,0,1.9333,10.233,2351.8,49.767,0,NaN,NaN,3303.4,0,1,0,0,0,55.057,8.7667,1.2667,NaN
0,2,1.0667,NaN,NaN,NaN,10,2.2333,540.09,11132,1,NaN,NaN,9.1333,13.2,185.43,NaN,NaN,2
