frame_idx,led_1_status,led_2_status,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y
230,0,1,405,228,445,177,277,9,436,161,244,29,690,218
231,0,1,408,227,445,177,280,10,436,161,241,29,690,218
232,0,1,412,226,445,177,282,10,436,161,238,30,690,218
233,0,1,416,225,446,178,284,10,436,161,235,29,690,218
234,0,1,421,223,446,179,285,11,437,162,233,29,686,226
235,0,1,426,220,448,183,286,10,439,165,231,29,686,226
236,0,1,431,218,449,184,289,8,441,167,229,30,686,226
237,0,1,435,217,454,186,291,8,444,170,226,29,685,226
238,0,1,437,216,457,189,295,9,449,174,224,28,685,226
239,0,1,437,216,464,194,298,9,455,178,221,28,683,227
240,0,1,437,216,469,198,299,9,460,184,217,27,681,227
241,0,1,437,216,474,201,300,9,464,186,214,26,678,226
242,0,1,437,216,478,205,300,10,468,189,211,24,674,227
243,0,1,437,216,484,207,301,11,474,193,208,23,676,223
244,0,1,437,216,489,208,303,10,478,194,204,21,672,225
245,0,1,436,216,495,211,306,11,484,197,200,21,669,226
246,0,1,436,215,500,214,310,12,490,200,197,20,667,225
247,0,1,436,215,505,218,316,14,493,204,194,18,667,225
248,0,1,435,215,508,221,317,15,496,208,190,18,666,226
249,0,1,435,215,512,227,319,16,501,212,188,18,665,227
250,0,1,435,215,517,231,322,16,506,217,187,19,665,227
251,0,1,435,215,518,232,324,16,507,218,188,21,665,227
252,0,1,436,215,519,232,329,17,508,218,188,22,665,228
253,0,1,435,215,519,232,333,16,508,218,187,23,665,230
254,0,1,435,215,520,230,336,17,508,218,192,25,179,23
255,0,1,435,215,520,230,336,17,508,218,192,25,179,23
256,0,1,435,215,520,230,336,17,508,218,192,25,179,23
257,0,1,435,215,520,230,336,17,508,218,192,25,179,23
258,0,1,435,215,520,230,336,17,508,218,192,25,179,23
259,0,1,435,215,520,230,336,17,508,218,192,25,179,23
260,0,1,435,215,520,230,336,17,508,218,192,25,179,23
261,0,1,435,215,520,230,336,17,508,218,192,25,179,23
262,0,1,435,215,520,230,336,17,508,218,192,25,179,23
263,0,1,435,215,520,230,336,17,508,218,192,25,179,23
264,0,1,435,215,520,230,336,17,508,218,192,25,179,23
265,0,1,435,215,520,230,336,17,508,218,192,25,179,23
266,0,1,435,215,520,230,336,17,508,218,192,25,179,23
267,0,1,435,215,520,230,336,17,508,218,192,25,179,23
268,0,1,435,215,520,230,336,17,508,218,192,25,179,23
269,0,1,435,215,520,230,336,17,508,218,192,25,179,23
270,0,1,435,215,520,230,336,17,508,218,192,25,179,23
271,0,1,435,215,520,230,336,17,508,218,192,25,179,23
272,0,1,435,215,520,230,336,17,508,218,192,25,179,23
273,0,1,436,215,603,216,407,14,624,223,137,36,149,39
274,0,1,437,214,604,216,410,14,626,222,132,36,144,39
275,0,1,439,212,608,215,413,15,628,222,126,36,138,39
276,0,1,440,212,610,213,416,18,630,223,111,8,128,38
277,0,1,441,211,612,214,422,19,631,225,113,6,129,41
278,0,1,441,211,613,214,425,19,632,225,114,5,125,40
279,0,1,440,211,613,214,428,19,632,225,113,4,122,38
280,0,1,440,211,613,214,431,20,632,225,109,2,121,37
281,0,1,440,211,613,214,436,23,632,225,104,1,121,37
282,0,1,440,211,613,214,436,23,632,225,104,1,121,37
283,0,1,440,211,613,214,436,23,632,225,104,1,121,37
284,0,1,440,211,613,214,436,23,632,225,104,1,121,37
285,0,1,440,211,613,214,436,23,632,225,104,1,121,37
286,0,1,440,211,613,214,436,23,632,225,104,1,121,37
287,0,1,440,211,613,214,436,23,632,225,104,1,121,37
288,0,1,440,211,613,214,436,23,632,225,104,1,121,37
289,0,1,440,211,628,208,467,27,649,213,457,20,115,28
290,0,1,440,211,638,208,470,28,658,212,460,21,116,28
291,0,1,440,211,650,206,474,29,669,211,464,22,116,28
292,0,1,440,211,660,206,478,29,680,211,468,22,116,28
293,0,1,440,211,673,206,481,30,693,213,471,23,116,28
294,0,1,441,210,682,207,485,30,702,213,474,23,115,28
295,0,1,442,211,693,207,598,234,712,212,482,27,115,28
296,0,1,443,211,702,207,104,15,722,212,487,29,115,28
297,0,1,443,211,711,207,104,15,732,212,491,29,115,28
298,0,1,444,211,717,206,104,15,738,212,494,30,115,28
299,0,1,444,211,586,198,103,16,730,208,496,30,115,28
300,0,1,443,211,583,195,103,16,733,208,502,32,115,28
301,0,1,444,211,581,192,102,16,733,207,506,33,115,28
302,0,1,443,211,579,186,101,16,734,207,510,33,113,28
303,0,1,443,211,577,182,100,16,734,207,514,33,112,27
304,0,1,444,211,723,204,575,180,744,210,519,34,105,21
305,0,1,444,211,723,204,573,177,744,210,525,35,105,21
306,0,1,444,211,724,204,568,176,744,208,528,36,104,20
307,0,1,444,211,726,201,562,174,746,201,532,36,103,20
308,0,1,444,211,730,197,558,169,749,195,542,36,103,20
309,0,1,444,211,736,193,556,167,755,191,547,38,103,20
310,0,1,444,211,742,189,551,165,761,187,552,38,103,20
311,0,1,444,211,746,186,546,162,765,183,555,37,103,20
312,0,1,444,211,748,184,541,157,769,182,558,38,102,20
313,0,1,445,210,750,184,537,153,771,182,562,40,100,19
314,0,1,448,209,750,184,531,149,771,189,564,41,99,18
315,0,1,449,208,751,187,528,145,771,197,568,41,99,18
316,0,1,450,208,753,190,522,140,773,201,571,41,99,18
317,0,1,452,207,754,192,521,138,773,203,574,43,99,18
318,0,1,454,206,755,192,517,132,774,204,579,46,99,18
319,0,1,457,204,755,192,513,127,774,204,582,47,99,18
320,0,1,459,204,755,193,509,122,773,205,586,48,98,19
321,0,1,464,204,759,200,504,117,774,214,589,49,98,20
322,0,1,468,204,763,207,501,113,604,52,589,51,97,21
323,0,1,103,25,608,54,496,108,763,211,593,53,89,18
324,0,1,102,25,611,56,493,104,763,211,596,55,87,18
325,0,1,100,25,614,58,488,100,761,209,600,56,85,18
326,0,1,98,25,619,61,485,96,758,210,604,58,83,18
327,0,1,97,25,622,63,481,92,754,211,606,60,82,19
328,0,1,94,26,625,64,477,88,752,212,609,61,79,19
329,0,1,507,186,749,214,473,84,629,65,613,63,86,23
330,0,1,512,183,745,216,468,80,631,66,615,64,85,23
331,0,1,517,180,743,216,464,77,635,68,619,65,85,23
332,0,1,520,176,736,216,459,72,639,70,623,67,85,23
333,0,1,524,173,507,180,456,68,641,71,626,68,85,23
334,0,1,528,170,513,177,451,64,645,72,630,70,85,23
335,0,1,532,165,516,173,448,60,648,74,633,71,82,25
336,0,1,535,163,519,170,444,56,654,77,638,74,81,28
337,0,1,540,160,524,167,446,59,658,79,642,76,77,31
338,0,1,543,156,528,164,442,55,662,81,645,78,74,35
339,0,1,547,153,530,161,438,50,665,83,648,79,71,38
340,0,1,550,151,533,159,434,47,669,85,653,82,68,41
341,0,1,554,148,539,154,430,43,674,88,657,85,64,45
342,0,1,560,144,543,152,426,39,675,89,659,86,61,49
343,0,1,563,143,546,151,423,35,679,91,662,87,57,53
344,0,1,566,142,550,149,419,33,681,92,665,88,53,57
345,0,1,570,140,554,148,416,33,685,94,669,91,50,61
346,0,1,575,138,558,146,411,34,690,97,673,94,47,63
347,0,1,579,138,562,144,406,34,693,99,676,95,45,65
348,0,1,584,137,567,143,401,34,697,101,681,97,41,68
349,0,1,587,135,570,142,394,34,700,102,683,98,38,71
350,0,1,590,134,573,140,388,33,704,105,687,101,34,75
351,0,1,593,132,577,139,383,32,707,107,690,102,32,78
352,0,1,598,130,581,136,377,30,710,108,693,104,30,79
353,0,1,603,129,585,134,371,29,713,110,696,105,30,79
354,0,1,606,126,588,132,366,28,715,110,698,106,28,81
355,0,1,610,124,592,130,360,26,718,114,702,109,26,83
356,0,1,614,121,597,127,353,24,722,117,705,112,24,85
357,0,1,616,119,599,125,349,23,726,118,709,113,22,86
358,0,1,620,116,602,122,343,21,729,120,712,116,22,86
359,0,1,621,114,604,121,339,19,733,123,717,118,31,83
360,0,1,624,112,607,118,334,18,737,127,720,122,34,82
361,0,1,629,110,612,115,329,18,740,129,722,124,34,80
362,0,1,632,107,616,112,325,19,743,132,726,126,35,78
363,0,1,635,104,617,111,324,19,745,133,729,128,35,77
364,0,1,638,103,621,108,321,19,750,138,734,133,35,76
365,0,1,643,101,626,106,319,20,754,142,737,136,34,73
366,0,1,638,101,564,233,316,22,755,143,738,138,33,70
367,0,1,641,99,564,233,312,25,757,145,740,140,27,59
368,0,1,644,96,564,233,308,28,758,147,741,141,26,56
369,0,1,649,94,563,233,303,31,759,150,744,143,25,51
370,0,1,655,91,564,233,298,34,760,153,747,146,24,47
371,0,1,657,90,564,233,292,37,761,157,748,149,23,45
372,0,1,662,88,564,233,287,39,761,160,750,153,22,42
373,0,1,666,86,564,233,283,41,764,165,752,158,22,41
374,0,1,670,85,563,233,281,43,767,170,754,162,22,41
375,0,1,674,83,564,233,281,43,770,174,757,166,26,39
376,0,1,679,81,564,233,281,43,772,175,758,167,30,38
377,0,1,684,80,564,233,282,43,772,176,759,168,34,35
378,0,1,688,78,564,233,282,43,772,176,759,168,39,31
379,0,1,692,76,564,233,283,44,772,176,759,168,45,27
380,0,1,696,75,564,233,283,44,772,176,759,168,50,23
381,0,1,701,74,564,233,283,44,772,176,759,168,52,19
382,0,1,706,73,564,234,283,44,772,176,759,168,55,16
383,0,1,710,73,564,234,281,46,772,175,759,168,57,14
384,0,1,714,74,564,233,278,47,62,6,758,167,57,19
385,0,1,707,77,564,233,275,48,726,73,759,166,59,20
386,0,1,710,77,564,233,272,49,729,74,760,165,66,23
387,0,1,714,77,564,233,278,51,734,74,760,163,262,51
388,0,1,717,76,564,233,276,52,737,73,758,161,260,51
389,0,1,720,77,564,233,272,54,740,74,760,160,256,53
390,0,1,723,77,564,233,269,55,742,73,761,156,254,55
391,0,1,725,76,564,233,265,57,744,73,760,155,249,56
392,0,1,725,76,564,233,261,58,745,72,758,156,245,57
393,0,1,725,76,564,233,256,60,744,72,755,158,240,59
394,0,1,725,76,564,233,252,61,744,72,752,163,237,61
395,0,1,725,76,564,233,248,62,744,72,748,168,232,62
396,0,1,725,76,564,233,244,64,744,72,745,174,228,64
397,0,1,725,76,564,233,240,66,744,72,739,185,224,66
398,0,1,725,76,564,233,237,68,744,72,737,190,221,68
399,0,1,725,76,564,233,233,69,744,72,735,195,217,69
400,0,1,725,76,563,233,232,70,744,72,732,201,215,70
401,0,1,725,76,564,233,232,70,744,72,731,204,215,70
402,0,1,725,76,564,233,224,70,744,72,730,205,54,164
403,0,1,725,76,563,233,224,70,744,72,730,206,55,159
404,0,1,725,76,564,233,224,70,744,72,730,207,56,153
405,0,1,725,76,564,233,224,71,744,72,730,207,57,149
406,0,1,725,76,564,233,219,68,744,72,730,207,59,143
407,0,1,723,77,564,233,219,69,741,71,730,207,60,137
408,0,1,722,77,564,233,218,70,734,72,730,207,62,132
409,0,1,721,76,563,233,217,70,730,72,729,208,63,128
410,0,1,216,56,561,233,218,77,726,71,728,213,65,122
411,0,1,224,52,559,233,218,79,726,65,728,217,66,119
412,0,1,230,51,558,233,216,80,726,63,728,221,67,112
413,0,1,236,49,557,233,215,82,725,60,728,223,68,109
414,0,1,242,49,556,233,214,82,725,52,728,224,69,103
415,0,1,249,49,555,233,213,83,725,48,730,225,70,99
416,0,1,256,48,552,233,213,83,724,45,732,225,71,94
417,0,1,262,48,550,233,213,85,722,42,733,226,73,90
418,0,1,268,46,549,233,212,87,720,40,734,226,74,85
419,0,1,276,44,549,233,210,89,719,36,734,226,76,80
420,0,1,281,40,550,233,208,92,718,32,733,226,78,76
421,0,1,286,36,552,234,205,94,716,28,726,232,80,71
422,0,1,292,33,554,234,202,97,715,26,723,233,81,67
423,0,1,298,30,555,234,199,100,714,25,717,233,84,62
424,0,1,303,26,557,234,194,103,713,25,713,233,86,59
425,0,1,310,23,559,234,191,106,713,25,708,233,87,53
426,0,1,316,20,194,109,179,111,712,13,714,31,89,49
427,0,1,322,17,189,112,175,115,712,13,714,31,91,44
428,0,1,327,16,185,115,170,118,712,13,714,31,94,41
429,0,1,329,17,181,119,165,121,712,13,714,31,97,37
430,0,1,333,20,176,122,161,124,707,16,712,32,100,34
431,0,1,337,24,172,124,157,126,703,17,712,32,102,29
432,0,1,341,26,169,125,153,127,700,17,710,31,104,25
433,0,1,345,29,164,128,149,130,697,19,707,32,107,21
434,0,1,351,31,160,129,144,131,695,18,705,32,109,19
435,0,1,356,33,156,131,141,132,698,26,562,235,111,15
436,0,1,361,34,153,131,138,133,695,24,562,235,113,14
437,0,1,367,35,147,133,133,134,693,23,562,235,119,14
438,0,1,374,37,562,235,134,136,682,13,692,25,123,14
439,0,1,381,38,562,235,129,138,679,11,690,24,126,13
440,0,1,387,39,562,235,124,141,676,10,687,23,129,12
441,0,1,390,39,562,235,119,143,674,8,684,21,132,12
442,0,1,390,39,562,235,113,146,672,6,682,19,135,12
443,0,1,390,39,116,148,102,149,669,4,680,17,141,11
444,0,1,389,38,111,151,97,153,669,4,679,17,144,10
445,0,1,389,38,104,155,91,156,668,4,679,17,148,9
446,0,1,389,38,99,158,86,160,668,4,679,17,150,10
447,0,1,388,38,92,163,80,164,668,4,679,18,154,10
448,0,1,388,38,374,34,80,168,668,4,679,18,156,9
449,0,1,388,38,374,34,75,171,668,4,679,18,157,9
450,0,1,388,38,375,34,69,174,668,9,679,19,157,9
451,0,1,388,38,375,34,64,178,666,12,678,20,157,9
452,0,1,388,38,374,34,59,181,664,15,676,21,157,9
453,0,1,388,38,374,34,53,185,664,18,676,23,157,9
454,0,1,388,38,374,34,49,187,664,20,675,25,157,9
455,0,1,388,38,374,34,44,189,662,23,673,27,157,9
456,0,1,388,38,374,34,42,190,667,28,594,235,157,9
457,0,1,388,38,374,34,39,191,664,31,591,234,158,10
458,0,1,388,38,375,34,37,192,667,33,589,234,157,10
459,0,1,388,38,374,34,37,192,666,36,587,234,157,10
460,0,1,388,38,374,34,37,192,665,40,586,234,157,10
461,0,1,388,38,374,34,37,192,663,42,585,235,157,11
462,0,1,388,38,374,34,37,192,660,45,582,235,158,11
463,0,1,445,198,381,36,37,192,658,49,579,235,159,13
464,0,1,439,197,381,36,37,192,648,57,578,235,160,16
465,0,1,430,196,381,36,37,192,644,61,578,235,162,18
466,0,1,418,196,381,36,37,192,640,66,583,234,164,20
467,0,1,407,196,381,36,38,191,636,70,583,234,167,21
468,0,1,398,197,382,36,40,190,631,76,582,234,170,22
469,0,1,389,198,382,36,42,189,626,80,580,234,172,23
470,0,1,379,199,382,36,42,189,622,84,577,234,175,24
471,0,1,370,203,382,36,43,189,618,89,576,234,179,26
472,0,1,360,210,382,36,44,189,613,93,572,234,183,28
473,0,1,350,216,381,36,45,189,609,97,571,234,188,30
474,0,1,343,220,382,36,45,190,605,101,568,234,193,33
475,0,1,336,224,382,36,45,190,600,105,566,234,197,34
476,0,1,330,227,382,36,45,190,597,109,566,234,203,36
477,0,1,327,227,382,36,45,190,591,113,567,234,207,38
478,0,1,325,226,382,36,45,190,586,117,567,234,212,40
479,0,1,321,221,382,36,45,190,582,120,567,234,215,42
480,0,1,315,217,382,36,45,190,577,124,566,234,220,44
481,0,1,308,215,382,36,46,192,573,127,561,228,223,45
482,0,1,302,212,382,36,45,195,570,131,559,227,228,47
483,0,1,295,211,382,36,46,198,568,135,556,226,232,48
484,0,1,286,210,382,36,46,201,565,139,545,218,235,49
485,0,1,276,208,382,36,44,204,562,144,540,219,238,48
486,0,1,265,207,382,36,43,206,560,147,532,218,242,47
487,0,1,255,206,382,36,42,208,557,150,527,220,244,45
488,0,1,244,204,382,36,42,209,554,154,524,220,246,44
489,0,1,232,203,382,36,42,210,550,157,523,220,248,43
490,0,1,222,201,382,36,42,210,546,159,524,220,252,42
491,0,1,211,200,382,36,42,210,542,162,524,220,255,41
492,0,1,199,198,382,36,41,210,537,165,522,220,257,41
493,0,1,187,196,382,36,41,210,532,168,521,221,260,40
494,0,1,177,195,382,36,41,208,528,172,519,221,262,39
495,0,1,168,194,384,37,49,203,524,175,516,222,263,36
496,0,1,161,193,387,37,47,203,520,178,512,224,267,34
497,0,1,154,191,388,37,43,201,516,181,503,229,269,31
498,0,1,147,190,390,37,40,201,520,178,503,189,271,29
499,0,1,140,189,392,38,37,200,515,182,498,193,272,28
500,0,1,132,187,396,39,35,199,512,184,495,195,274,26
501,0,1,124,186,401,40,33,198,508,187,490,197,277,25
502,0,1,116,185,407,41,30,197,505,189,487,199,279,24
503,0,1,107,182,412,40,29,197,501,192,482,202,281,22
504,0,1,98,177,416,40,29,196,497,193,478,202,283,20
505,0,1,90,171,421,38,29,196,494,194,475,203,284,19
506,0,1,82,165,424,35,32,196,494,194,474,204,285,18
507,0,1,74,160,428,32,33,198,493,194,474,204,286,17
508,0,1,65,156,433,30,34,197,493,194,474,204,288,16
509,0,1,57,152,438,27,35,195,493,194,474,204,289,15
510,0,1,50,147,441,26,35,192,493,194,474,204,291,14
511,0,1,45,144,445,25,36,191,493,194,474,204,293,12
512,0,1,40,141,448,24,36,191,493,194,474,204,295,11
513,0,1,35,138,451,23,36,191,493,194,474,204,297,11
514,0,1,33,138,453,23,36,191,493,194,474,204,299,11
515,0,1,33,138,454,24,35,183,493,194,474,204,301,11
516,0,1,33,138,454,24,35,183,493,194,474,204,302,11
517,0,1,33,138,455,24,35,183,492,195,474,205,302,11
518,0,1,33,138,455,25,35,183,491,198,473,208,303,10
