"video","phase","seconds_moving","speed_mean","speed_median","speed_min","speed_max","speed_var","speed_sd","speed_ci_mean","speed_ci_lower","speed_ci_upper","speed_ci_stderror","num_bouts","mean_bout_time","min_bout_time","max_bout_time","mean_bout_speed","min_bout_speed","max_bout_speed","border_total","border_bottom","border_left","border_right","border_top"
"w_traF_1_1_f_6",16,23.5333333333333,0.943685608305302,0,0,8.18232927828111,1.61232132570297,1.26977215503529,0.943685608305302,0.884690597767509,1.00268061884309,0.0300795925624369,16,1.39891234804862,0.533333333333333,2.76666666666667,2.52448340838609,0.586701434159061,5.69584063072127,26.6,11.5333333333333,1.46666666666667,5.96666666666667,7.63333333333333
"w_traF_1_1_f_6",17,23.7666666666667,0.901450541434911,0,0,6.86716422402064,1.53697068879119,1.23974621951075,0.901450541434911,0.843915194360787,0.958985888509036,0.0293354034432771,12,1.11301775147929,0.533333333333333,1.76666666666667,2.51174263063617,0.586701434159061,4.4100282726648,30.6,17.5,5.06666666666667,1.56666666666667,6.46666666666667
"w_traF_1_1_f_6",18,16.2333333333333,0.47704616222582,0,0,5.31280744740787,0.674550698440018,0.821310354518935,0.47704616222582,0.438972662798315,0.515119661653324,0.0194124693331103,11,1.1662177328844,0.5,2.3,1.72245840339358,0.586701434159061,3.34471278549291,26.3,9.46666666666667,2.73333333333333,3.53333333333333,10.5666666666667
"w_traF_1_1_f_6",19,19.2333333333333,0.729100539865485,0,0,7.96921117111181,1.39548883142191,1.18130810181845,0.729100539865485,0.674323294370976,0.783877785359994,0.0279291688885051,17,0.826360544217687,0.533333333333333,1.16666666666667,2.25813636344194,0.586701434159061,6.2711220644683,26.8,7.13333333333333,0.3,4.53333333333333,14.8333333333333
"w_traF_1_1_f_6",20,27.4666666666667,1.01207122965532,0,0,7.13753100034993,1.46415410007215,1.2100223551952,1.01207122965532,0.955868049451611,1.06827440985904,0.0286561421208772,17,2.32971321109544,0.5,4.63333333333333,2.22190138498286,0.586701434159061,7.13753100034993,31.9,16.0666666666667,2.83333333333333,2.13333333333333,10.8666666666667
"w_traF_1_1_f_6",21,18.8666666666667,0.614487830330009,0,0,6.92332552091614,0.982358401881103,0.991139950703786,0.614487830330009,0.568451311238165,0.660524349421854,0.0234724979808036,12,0.933333333333333,0.533333333333333,1.7,1.88484842938996,0.586701434159061,4.73013818348676,24.3666666666667,16.5333333333333,NA,NA,7.83333333333333
"w_traF_1_1_f_6",22,11.9,0.295242283922432,0,0,8.21905681454349,0.387232722452326,0.622280260374958,0.295242283922432,0.266467571998902,0.324016995845962,0.014671362341599,3,1.10631578947368,0.733333333333333,1.26666666666667,1.48524881517853,0.586701434159061,5.93265109991559,49.0666666666667,47.6,NA,NA,1.46666666666667
"w_traF_1_1_f_6",23,0,0.00179269882659713,0,0,0.293350717079531,0.000522966254014795,0.0228684554357043,0.00179269882659713,0.000735538250460167,0.0028498594027341,0.000539014663794968,0,0,0,0,0,0,0,60,60,NA,NA,NA
"w_traF_1_1_f_7",1,18.2333333333333,0.64722310981692,0,0,7.96921117111181,1.26634135119851,1.12531833327219,0.64722310981692,0.595144035241689,0.69930218439215,0.026553527810771,9,1.16047819971871,0.5,2.13333333333333,2.5769852407129,0.586701434159061,5.51155958450142,22.0666666666667,11.0666666666667,1.23333333333333,0.0666666666666667,9.7
"w_traF_1_1_f_7",2,0.966666666666667,0.0421334846119129,0,0,3.62854797560876,0.0389789555696858,0.197430888084124,0.0421334846119129,0.0330066700799455,0.0512602991438803,0.00465349065933204,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"w_traF_1_1_f_7",3,7.4,0.210044059204641,0,0,3.53241040446971,0.230963790562373,0.480586923003917,0.210044059204641,0.18782135483134,0.232266763577943,0.0113306902580781,3,0.924888888888889,0.533333333333333,1.2,1.81917706643623,0.655952144638139,3.53241040446971,0.6,NA,NA,NA,0.6
"w_traF_1_1_f_7",4,0.0333333333333333,0.00641987107809434,0,0,0.586701434159061,0.00196670403318536,0.0443475369460961,0.00641987107809434,0.00437034775869636,0.00846939439749232,0.0010449912350786,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"w_traF_1_1_f_7",5,5.66666666666667,0.127349205156463,0,0,3.02023048464417,0.0921666177982912,0.303589554824093,0.127349205156463,0.113314898834842,0.141383511478083,0.00715567443045073,3,1.09862542955326,0.866666666666667,1.2,1.04693580631142,0.586701434159061,2.88916949857122,0.1,0.1,NA,NA,NA
"w_traF_1_1_f_7",6,7.33333333333333,0.185879707628833,0,0,4.70276974827029,0.180040257685594,0.424311510196924,0.185879707628833,0.166270133011541,0.205489282246125,0.00999834127513568,3,1.88635170603675,0.766666666666667,2.56666666666667,1.32688705213387,0.586701434159061,4.70276974827029,1.23333333333333,0.833333333333333,NA,NA,0.4
